direction,source,target,prediction,exact_match,source_length,target_length
arabic_to_arabizi,يستحمض,yista7mid,yista7mid,True,6,9
arabic_to_arabizi,يهطبل,yhatbil,yhatbil,True,5,7
arabic_to_arabizi,تمتق,tmittiqk2,tmattaq,False,4,9
arabizi_to_arabic,2is2al mjarrib wala tis2al khabiir,إسأل مجرب ولا تسأل خبير,اسلا جرب الأخ و مالصبير,False,34,23
arabizi_to_arabic,mawaasirjiyye,مواسرجية,مواسرجية,True,13,8
arabic_to_arabizi,يتفسخ,yitfassakh,yitfassakh,True,5,10
arabizi_to_arabic,2itghassal,اتغسل,اتغصل,False,10,5
arabic_to_arabizi,فتاحة,fattaa7a,fattaa7a,True,5,8
arabic_to_arabizi,يجري,yijri,yjarri,False,4,5
arabic_to_arabizi,يتباطح,yitbaata7,yitbaata7,True,6,9
arabizi_to_arabic,la7zi,لحظي,لحزي,False,5,4
arabic_to_arabizi,مطمط,matmit,mtammit,False,4,6
arabic_to_arabizi,يتحسس,yit7assas,yit7assas,True,5,9
arabic_to_arabizi,حقن,7uqan,7aqqin,False,3,5
arabic_to_arabizi,بيضرط علينا,bidarrit 3aleena,beet ra3inyaad,False,11,16
arabic_to_arabizi,كرفتة,karfate,karfate,True,5,7
arabizi_to_arabic,taarad,طارد,تارض,False,6,4
arabic_to_arabizi,اندقم,2indaqam,2indaqam,True,5,8
arabic_to_arabizi,أجداد,2ajdaad,2ajdaad,True,5,7
arabic_to_arabizi,حرق,7arraq,7arriq,False,3,6
arabic_to_arabizi,روح بلط البحر,ruu7 ballit 2ilba7ar,roo7 bil7at birraaa7,False,13,20
arabic_to_arabizi,سلح,salla7,salla7,True,3,6
arabic_to_arabizi,ترجيع,tarjii3,tarjii3,True,5,7
arabic_to_arabizi,برصا,barsa,barsa,True,4,5
arabizi_to_arabic,juur,جور,جور,True,4,3
arabic_to_arabizi,اسكب,2iskub,2iskab,False,4,6
arabizi_to_arabic,yinshitib,ينشطب,ينشطب,True,9,5
arabizi_to_arabic,na3na3,نعنع,نعنع,True,6,4
arabizi_to_arabic,2in7irif,انحرف,انحرف,True,8,5
arabic_to_arabizi,عرقوب,3arguub,3arquub,False,5,7
arabizi_to_arabic,shakk,شك,شك,True,5,2
arabic_to_arabizi,متفوق,mutafawwiq,mitfawwiq,False,5,10
arabizi_to_arabic,walla3,ولع,ولع,True,6,3
arabic_to_arabizi,اغتصاب,2ightisaab,2ightisaab,True,6,10
arabizi_to_arabic,yinkifit,ينكفت,ينكفت,True,8,5
arabizi_to_arabic,yinkishi7,ينكشح,ينكشح,True,9,5
arabizi_to_arabic,bayyaa3,بياع,بياع,True,7,4
arabizi_to_arabic,dannig,دنق,دنق,True,6,3
arabic_to_arabizi,تكة,takke,takke,True,3,5
arabic_to_arabizi,يستثني,yistasni,yistathni,False,6,8
arabic_to_arabizi,اتقصد,2itqassad,2itqassad,True,5,9
arabic_to_arabizi,يهذرم,hadhrim,yhadhrim,False,5,7
arabizi_to_arabic,boodra,بودرة,بودرة,True,6,5
arabic_to_arabizi,حكي,7aki,7akki,False,3,4
arabizi_to_arabic,khanjar biqalbi,خنجر بقلبي,خنجر بالق,False,15,10
arabic_to_arabizi,انقبر,2inqabar,2inqibir,False,5,8
arabic_to_arabizi,جديد,jdiid,jadiid,False,4,5
arabizi_to_arabic,m3abdiitha 2il3ijil,معبديتها العجل,معبد الجهل,False,19,14
arabic_to_arabizi,يمصمص,ymasmis,ymasmis,True,5,7
arabizi_to_arabic,ymawwit,يموت,يموت,True,7,4
arabizi_to_arabic,mi3tasim,معتصم,معتصم,True,8,5
arabic_to_arabizi,تبكت,tbakkat,tbakkat,True,4,7
arabic_to_arabizi,كفالة,kafaale,kaffaale,False,5,7
arabic_to_arabizi,لاق,laaq,laaq,True,3,4
arabizi_to_arabic,fawda,فوضى,فودى,False,5,4
arabic_to_arabizi,مزهزه,mzahzih,mhazhaz,False,5,7
arabizi_to_arabic,3utuufe,عطوفة,عطوفة,True,7,5
arabizi_to_arabic,kbuush,كبوش,كبوش,True,6,4
arabizi_to_arabic,m7azlat,محزلط,محزلط,True,7,5
arabizi_to_arabic,jaa2iz,جائز,جائز,True,6,4
arabic_to_arabizi,بيت الله,beet 2alla,beet 2illa,False,8,10
arabizi_to_arabic,ma3aasir,معاصر,معاصر,True,8,5
arabic_to_arabizi,انهدم,2inhadim,2inhidim,False,5,8
arabic_to_arabizi,محوبك,m7oobik,ma7wakb,False,5,7
arabizi_to_arabic,yitjaffaf,يتجفف,يتجفف,True,9,5
arabizi_to_arabic,kullaaj,كلاج,كلاج,True,7,4
arabizi_to_arabic,t3arkas,تعركس,تعركس,True,7,5
arabic_to_arabizi,بزز,bazzaz,bazziz,False,3,6
arabic_to_arabizi,يقلقل,yqalqil,yqalqil,True,5,7
arabizi_to_arabic,2a7aal,أحال,أحال,True,6,4
arabic_to_arabizi,إجاك الله,2idjaak 2alla,2ijaak 2ilha,False,9,13
arabizi_to_arabic,yi3lin,يعلن,يعلن,True,6,4
arabizi_to_arabic,ta77an,طحن,تحن,False,6,3
arabizi_to_arabic,7armane,حرمنة,حرمنة,True,7,5
arabizi_to_arabic,haddam,هضم,هدم,False,6,3
arabic_to_arabizi,ثري,thari,tari,False,3,5
arabic_to_arabizi,مقصوف,maqsuuf,maqsuuf,True,5,7
arabizi_to_arabic,nattiq,نطق,نطق,True,6,3
arabizi_to_arabic,fuuta,فوطة,فوتا,False,5,4
arabic_to_arabizi,يتضخم,yitdakhkham,yitkhaddam,False,5,11
arabizi_to_arabic,kafiil,كفيل,كفيل,True,6,4
arabizi_to_arabic,tumun,ثمن,طمن,False,5,3
arabizi_to_arabic,7alfash,حلفش,حلفش,True,7,4
arabizi_to_arabic,7ukum,حكم,حكم,True,5,3
arabic_to_arabizi,يتوثق,yitwassaq,yitwassaq,True,5,9
arabic_to_arabizi,شروط,shruut,sharwit,False,4,6
arabic_to_arabizi,تبنى,tbanna,tbanna,True,4,6
arabic_to_arabizi,فاز,faaz,faaz,True,3,4
arabic_to_arabizi,يوسع,ywassi3,ywassi3,True,4,7
arabic_to_arabizi,شبع نوم,shibi3 noom,shabbi3 nuum,False,7,11
arabizi_to_arabic,libb,لب,لب,True,4,2
arabic_to_arabizi,احيا,2i7ya,2i7ya,True,4,5
arabizi_to_arabic,shawaaz,شواذ,شواز,False,7,4
arabizi_to_arabic,mirtaa7,مرتاح,مرتاح,True,7,5
arabic_to_arabizi,حاجب,7aajib,7aajib,True,4,6
arabizi_to_arabic,3aam,عام,عام,True,4,3
arabizi_to_arabic,hadim,هضم,هدم,False,5,3
arabizi_to_arabic,tafas,طفس,طفس,True,5,3
arabizi_to_arabic,shibriyye,شبرية,شبرية,True,9,5
arabizi_to_arabic,2ista3wil,استعول,استعول,True,9,6
arabic_to_arabizi,هتر,hattar,hattar,True,3,6
arabic_to_arabizi,عرض,3arad,3arrid,False,3,5
arabizi_to_arabic,7luus,حلوس,حلوص,False,5,4
arabic_to_arabizi,تبالد,tbaalad,tbaalad,True,5,7
arabic_to_arabizi,هزء,hazzi2,haza2,False,3,6
arabizi_to_arabic,2itwaaza,اتوازى,اتوازى,True,8,6
arabic_to_arabizi,اتكركز,2itkarkaz,2itkarkaz,True,6,9
arabizi_to_arabic,dakaatre,دكاترة,دكاترة,True,8,6
arabizi_to_arabic,min waraak,من وراك,من ورك,False,10,7
arabic_to_arabizi,استاهل,2istaahal,2istihaal,False,6,9
arabizi_to_arabic,tlaakam,تلاكم,تلاكم,True,7,5
arabic_to_arabizi,يتكي,ytakki,yitki,False,4,6
arabizi_to_arabic,tawwit,توت,توت,True,6,3
arabizi_to_arabic,khabba,خبا,خبا,True,6,3
arabic_to_arabizi,بنت بنوت,bint bnuut,bant btuun,False,8,10
arabic_to_arabizi,زيت طفاح,zeet tfaa7,zayyt taaf7,False,8,10
arabic_to_arabizi,يجاول,yjaawil,yjaawil,True,5,7
arabizi_to_arabic,khootal,خوتل,خوتل,True,7,4
arabizi_to_arabic,nabba2,نبأ,نبأ,True,6,3
arabizi_to_arabic,wakhkhir,وخر,وخر,True,8,3
arabic_to_arabizi,يقدم,yiqdam,yqaddim,False,4,6
arabizi_to_arabic,khann,خن,خن,True,5,2
arabizi_to_arabic,ma3ti,معطي,معطي,True,5,4
arabizi_to_arabic,tadjdje,طجة,تدجة,False,7,3
arabizi_to_arabic,muntakhab,منتخب,منتخب,True,9,5
arabic_to_arabizi,تعلم العصي عجنابك,t3allim 2il3usi 3ajnaabak,ta3la maasiib 3ajink,False,17,25
arabic_to_arabizi,أهل لا إله إلا الله,2ahil laa 2ilaaha 2illa 2alla,2ahl 2ill 2a 2illa 2ahla 2ala,False,19,29
arabic_to_arabizi,يكربل,ykarbil,ykarbil,True,5,7
arabic_to_arabizi,يتهمش,yithammash,yithammash,True,5,10
arabizi_to_arabic,2isduf,اصدف,اسدف,False,6,4
arabizi_to_arabic,saawi,ساوي,ساوي,True,5,4
arabizi_to_arabic,2inwi3id,انوعد,انوعد,True,8,5
arabic_to_arabizi,سطل,sattal,sattil,False,3,6
arabizi_to_arabic,2it3ayyan,اتعين,اتعين,True,9,5
arabizi_to_arabic,hazhaz,هزهز,هزهز,True,6,4
arabic_to_arabizi,انكفل,2inkifil,2inkifil,True,5,8
arabizi_to_arabic,3akaf,عكف,عكف,True,5,3
arabic_to_arabizi,خيال,khayyaal,khayaal,False,4,8
arabic_to_arabizi,لولب,loolab,loolab,True,4,6
arabizi_to_arabic,tra22as,ترأس,ترأس,True,7,4
arabizi_to_arabic,2itwahhar,اتوهر,اتوهر,True,9,5
arabizi_to_arabic,shishme,ششمة,ششمة,True,7,4
arabic_to_arabizi,اقلب وجهك,2iglib widjhak,2iqlib wijho,False,9,14
arabizi_to_arabic,baar,بار,بار,True,4,3
arabic_to_arabizi,يتجزع,yitjazza3,yitjazza3,True,5,9
arabizi_to_arabic,2insafaq,انسفق,انسفق,True,8,5
arabizi_to_arabic,2inkasha7,انكشح,انكشح,True,9,5
arabic_to_arabizi,يطول ظفرها,ytuul dufurha,yootil faaro,False,10,13
arabizi_to_arabic,sibi7,سبح,سبح,True,5,3
arabic_to_arabizi,نواطير,nawaatiir,nawaatiir,True,6,9
arabizi_to_arabic,taltal,طلطل,تلتل,False,6,4
arabic_to_arabizi,امشي,2imshi,2imshi,True,4,6
arabizi_to_arabic,tmallak,تملك,تملك,True,7,4
arabic_to_arabizi,يذهب,yizhab,yhadhdhib,False,4,6
arabic_to_arabizi,لمع,lamma3,lamma3,True,3,6
arabic_to_arabizi,اتفبرك,2itfabrak,2itfabrak,True,6,9
arabic_to_arabizi,حوض,7ood,7awwid,False,3,4
arabizi_to_arabic,ghili,غلي,غلي,True,5,3
arabic_to_arabizi,يوفق,ywaffiq,ywaffiq,True,4,7
arabizi_to_arabic,yiftir,يفطر,يفتر,False,6,4
arabizi_to_arabic,makaa7il,مكاحل,مكاحل,True,8,5
arabizi_to_arabic,2inmi3is,انمعص,انمعس,False,8,5
arabizi_to_arabic,firi7,فرح,فرح,True,5,3
arabic_to_arabizi,شيلة,sheele,shiile,False,4,6
arabic_to_arabizi,نخزة,nakhze,nakhze,True,4,6
arabizi_to_arabic,tabil,طبل,طبل,True,5,3
arabic_to_arabizi,نغش,naghghish,naghghash,False,3,9
arabic_to_arabizi,جرزاية,jurzaaye,jurzaaye,True,6,8
arabic_to_arabizi,كتاب,kuttaab,kattaab,False,4,7
arabic_to_arabizi,نافس,naafis,naafis,True,4,6
arabic_to_arabizi,فنى,fana,fanna,False,3,4
arabic_to_arabizi,اوضح,2uuda7,2idwa7,False,4,6
arabic_to_arabizi,مثابر,musaabir,masaabir,False,5,8
arabic_to_arabizi,اتلسوع,2itlaswa3,2itlaswa3,True,6,9
arabizi_to_arabic,tanaatiish,طناطيش,تناطيش,False,10,6
arabizi_to_arabic,2itqayyi7,اتقيح,اتقيح,True,9,5
arabizi_to_arabic,7aswe,حصوة,حصوة,True,5,4
arabic_to_arabizi,اتفجعن,2itfaj3an,2itfaj3an,True,6,9
arabizi_to_arabic,yidbagh,يدبغ,يدبغ,True,7,4
arabic_to_arabizi,وكالة,wakaale,wakaale,True,5,7
arabic_to_arabizi,اشكم,2ushkum,2ishkim,False,4,7
arabic_to_arabizi,اوقي,2uuqi,2iwqi,False,4,5
arabizi_to_arabic,2umrush,امرش,امرش,True,7,4
arabic_to_arabizi,يتكرمش,yitkarmash,yitkarmash,True,6,10
arabizi_to_arabic,fa33a,فعة,فعة,True,5,3
arabizi_to_arabic,2alla laa ytiir lak,الله لا يتيرلك,أل لي كثر,False,19,14
arabic_to_arabizi,مفرتك,mfartak,mfartik,False,5,7
arabizi_to_arabic,2iddala,تدلى,تدال,False,7,4
arabizi_to_arabic,ynaqqish,ينقش,ينقش,True,8,4
arabic_to_arabizi,طمع,tammi3,tammi3,True,3,6
arabizi_to_arabic,ysa7wil,يسحول,يسحول,True,7,5
arabizi_to_arabic,mayyaato m3aalyaat,مياته معاليات,مياته علياتم,False,18,13
arabic_to_arabizi,دلال,dlaal,dalaal,False,4,5
arabizi_to_arabic,saafif,سافف,سافي,False,6,4
arabic_to_arabizi,تكبر,2itkabbar,tkabbar,False,4,9
arabic_to_arabizi,التمام على خير,2ittamaam 3ala kheer,2iltama ma3a khalayir,False,14,20
arabic_to_arabizi,يحلمس,y7almis,y7almis,True,5,7
arabizi_to_arabic,ktiir dable,كتير دبلة,تكرد بلة,False,11,9
arabic_to_arabizi,انحذف,2in7azaf,2in7izif,False,5,8
arabizi_to_arabic,2itfarrad,اتفرد,اتفرد,True,9,5
arabic_to_arabizi,اجهل,2ijhal,2ijhal,True,4,6
arabizi_to_arabic,khushsh,خش,خش,True,7,2
arabic_to_arabizi,خيار,khayaar,khayaar,True,4,7
arabizi_to_arabic,kaayad,كايد,كايد,True,6,4
arabizi_to_arabic,mukuuth,مكوث,مكوث,True,7,4
arabizi_to_arabic,balbish,بلبش,بلبش,True,7,4
arabizi_to_arabic,farrij,فرج,فرفج,False,6,3
arabizi_to_arabic,mazluul,مذلول,مزلول,False,7,5
arabic_to_arabizi,مفلى,mfalla,mfalla,True,4,6
arabic_to_arabizi,خطباء,khutabaa2,khutbaa2,False,5,9
arabic_to_arabizi,زبل,zabal,zabbil,False,3,5
arabic_to_arabizi,خطيته,khatiito,khatiih,False,5,8
arabizi_to_arabic,kazzabkadhdhab,كذب,كزبخد,False,14,3
arabizi_to_arabic,szaghghar,صغر,صغر,True,9,3
arabizi_to_arabic,dallal,ضلل,دلل,False,6,3
arabic_to_arabizi,اتحسر,2it7assar,2it7assar,True,5,9
arabic_to_arabizi,نخاع,nukhaa3,nakhaa3,False,4,7
arabizi_to_arabic,kiif,كيف,كيف,True,4,3
arabic_to_arabizi,شتل,shattal,shattal,True,3,7
arabic_to_arabizi,نظافة,nadaafe,naddaafe,False,5,7
arabic_to_arabizi,زرقن,zargin,zarqan,False,4,6
arabizi_to_arabic,tu7fe,تحفة,طحفة,False,5,4
arabizi_to_arabic,ghamar,غمر,غمر,True,6,3
arabic_to_arabizi,يديك,ydayyik,ydayyik,True,4,7
arabic_to_arabizi,حاد,7aadd,7aad,False,3,5
arabic_to_arabizi,طلاق,talaaq,talaaq,True,4,6
arabizi_to_arabic,3aqqal,عقل,عقل,True,6,3
arabizi_to_arabic,bikri,بكري,بكر,False,5,4
arabizi_to_arabic,de,دي,ضي,False,2,2
arabizi_to_arabic,daabash,دابش,دابش,True,7,4
arabic_to_arabizi,تلون,tlawwan,tlawwan,True,4,7
arabizi_to_arabic,yitshawwash,يتشوش,يتشوش,True,11,5
arabic_to_arabizi,جاحر,ja7irni,jaa7ir,False,4,7
arabic_to_arabizi,سلفق,salfaq,salfiq,False,4,6
arabizi_to_arabic,qall qiimto,قل قيمته,قلي قومته,False,11,8
arabic_to_arabizi,خلع,khalla3,khalla3,True,3,7
arabizi_to_arabic,shatawiyye,شتوية,شتوية,True,10,5
arabizi_to_arabic,taayi7,طايح,طايح,True,6,4
arabizi_to_arabic,yikhnis,يخنس,يخنس,True,7,4
arabic_to_arabizi,يستغرق,yistaghriq,yistaghriq,True,6,10
arabizi_to_arabic,madbuu3,مضبوع,مدبوع,False,7,5
arabizi_to_arabic,2inridi3,انردع,انردع,True,8,5
arabizi_to_arabic,twaldan,تولدن,تولدن,True,7,5
arabizi_to_arabic,sharshaf salaa,شرشف صلاة,شرش فلاس,False,14,9
arabic_to_arabizi,حايص,7aayis,7aayis,True,4,6
arabizi_to_arabic,ma2aasi,مآسي,مآسي,True,7,4
arabic_to_arabizi,يرضع,yirda3,yraddi3,False,4,6
arabizi_to_arabic,haay li7yiti,هاي لحيتي,هايل حيط,False,12,9
arabic_to_arabizi,أعداء,2a3daa2,2a3daa2,True,5,7
arabizi_to_arabic,2imlaa2,إملاء,املاء,False,7,5
arabic_to_arabizi,همط,hammat,hammat,True,3,6
arabizi_to_arabic,yaa qkshiil raas,يا قشيل راس,يا قشير,False,16,11
arabizi_to_arabic,2ibin 2il7alaal 3ind zikro bibaan,ابن الحلال عند ذكره بيبان,ابن الحد عن اله بيزره,False,33,25
arabizi_to_arabic,bunn,بن,بن,True,4,2
arabizi_to_arabic,sharshar,شرشر,شرشر,True,8,4
arabizi_to_arabic,ykarkir,يكركر,يكركر,True,7,5
arabizi_to_arabic,yshallikh,يشلخ,يشلخ,True,9,4
arabic_to_arabizi,افسق,2ifsuq,2ifsiq,False,4,6
arabic_to_arabizi,ينخي,yinkhi,yinkhi,True,4,6
arabizi_to_arabic,2in3af,انعف,انعف,True,6,4
arabizi_to_arabic,kharraab,خراب,خراب,True,8,4
arabic_to_arabizi,انشقت الأرض وبلعته,2inshaqqat 2il2ard wubal3ato,2inshaqat 2ilbirdo 3alawal,False,18,28
arabizi_to_arabic,tnaahaz,تناهز,تناهز,True,7,5
arabic_to_arabizi,يقيم,yqiim,yqayyim,False,4,5
arabizi_to_arabic,2ayyaam 2il3ajuuz,أيام العجوز,أيام الجوزع,False,17,11
arabic_to_arabizi,طاز,taaz,taaz,True,3,4
arabizi_to_arabic,naffiz,نفذ,نفذ,True,6,3
arabizi_to_arabic,fahhi,فهي,فهي,True,5,3
arabic_to_arabizi,ينفذ,yunfuz,yinfud,False,4,6
arabic_to_arabizi,اتحرود,2it7arwad,2it7arwad,True,6,9
arabic_to_arabizi,تمايص,tmaayas,tamaasi,False,5,7
arabic_to_arabizi,استجد,2istajidd,2istajadd,False,5,9
arabizi_to_arabic,kaffi,كفي,كفي,True,5,3
arabic_to_arabizi,متجاوز,mitjaawiz,mitjaawiz,True,6,9
arabizi_to_arabic,2ukrush,اكرش,اكرش,True,7,4
arabizi_to_arabic,mandiil mu3attar,منديل معطر,مندي علطر,False,16,10
arabic_to_arabizi,جزم,jazam,jazzim,False,3,5
arabic_to_arabizi,غير,ghayyir,ghayyar,False,3,7
arabic_to_arabizi,تمرد,tmarrad,tmarrad,True,4,7
arabizi_to_arabic,mkassil,مكسل,مكسل,True,7,4
arabizi_to_arabic,2inrafa3,انرفع,انرفع,True,8,5
arabizi_to_arabic,ytakki,يتكي,يتكي,True,6,4
arabizi_to_arabic,wala 3umro bi3ammir wala bithammir,ولا عمره بيعمر ولا بيثمر,ولاعم عمر ومه مثل بر ومير مها,False,34,24
arabic_to_arabizi,يتلغمص,yitlaghmas,yitlaghmas,True,6,10
arabic_to_arabizi,راهب,raahib,raahib,True,4,6
arabizi_to_arabic,2itsayya3,اتصيع,اتسيع,False,9,5
arabic_to_arabizi,يخاف,ykhaaf,ykhaaf,True,4,6
arabizi_to_arabic,qaasim,قاسم,قاصم,False,6,4
arabizi_to_arabic,tbarqa3,تبرقع,تبرقع,True,7,5
arabizi_to_arabic,buuri,بوري,بوري,True,5,4
arabic_to_arabizi,يشخت,yishkhat,yishkhit,False,4,8
arabizi_to_arabic,haraaba,هرابة,هرابة,True,7,5
arabizi_to_arabic,tazz,طز,طز,True,4,2
arabizi_to_arabic,3atriis,عتريس,عتريس,True,7,5
arabizi_to_arabic,farfara,فرفرة,فرفرة,True,7,5
arabizi_to_arabic,yitkhayyash,يتخيش,يتخيش,True,11,5
arabic_to_arabizi,طقمش,tagmash,qatmish,False,4,7
arabizi_to_arabic,yunkuz,ينكز,ينكز,True,6,4
arabizi_to_arabic,2idduud taali3 min ta7to,الدود طالع من تحته,اضيد طالحد من عطول,False,24,18
arabic_to_arabizi,حشا السامعين,7asha 2issaam3iin,7ashaal 2issamaani,False,12,17
arabizi_to_arabic,dariibe,ضريبة,دريبة,False,7,5
arabizi_to_arabic,shaaf,شاف,شاف,True,5,3
arabic_to_arabizi,تفريق,tafriiq,tafriiq,True,5,7
arabizi_to_arabic,yi3zil,يعزل,يعزل,True,6,4
arabic_to_arabizi,عالأكيد,3al 2akiid,3aladiik,False,7,10
arabic_to_arabizi,عينة,3ayyine,3iine,False,4,7
arabic_to_arabizi,يزهق,yuzhiq,yzahhiq,False,4,6
arabic_to_arabizi,يفرج,yfarrij,yfarrij,True,4,7
arabizi_to_arabic,qinniyye,قنية,قنية,True,8,4
arabic_to_arabizi,يخبي,ykhabbi,ykhabbi,True,4,7
arabic_to_arabizi,مهدول,mhadwil,mahduul,False,5,7
arabizi_to_arabic,muqaabale,مقابلة,مقابلة,True,9,6
arabic_to_arabizi,حركنجي,7arakanji,7arkanji,False,6,9
arabizi_to_arabic,yista7,يسطح,يستح,False,6,4
arabizi_to_arabic,kaan,كان,كان,True,4,3
arabic_to_arabizi,كوني,kawni,kooni,False,4,5
arabic_to_arabizi,بهور,bahwar,bahwar,True,4,6
arabizi_to_arabic,yinwijid,ينوجد,ينوجد,True,8,5
arabizi_to_arabic,yitnaaza3,يتنازع,يتنازع,True,9,6
arabizi_to_arabic,mahhid,مهد,مههد,False,6,3
arabizi_to_arabic,fayy wumayy,في ومي,في ومي,True,11,6
arabic_to_arabizi,إخص عليك,2ikhs 3aleek,2ikhsil 3alak,False,8,12
arabic_to_arabizi,يندهك,yindahik,yindihik,False,5,8
arabizi_to_arabic,mooje sawtiyye,موجة صوتية,موجة سية,False,14,10
arabic_to_arabizi,يغبر,yighbur,yghabbir,False,4,7
arabizi_to_arabic,sawwin,صون,سون,False,6,3
arabizi_to_arabic,2ilti7iq,التحق,التحق,True,8,5
arabizi_to_arabic,la3la3e,لعلعة,لعلعة,True,7,5
arabic_to_arabizi,زنانيب,zanaaniib,zanaaniib,True,6,9
arabizi_to_arabic,2itfalfal,اتفلفل,اتفلفل,True,9,6
arabic_to_arabizi,فقه,fiqih,faqqah,False,3,5
arabic_to_arabizi,اختار,2ikhtaar,2ikhtaar,True,5,8
arabic_to_arabizi,كل يوم والثاني,kull yoom wittaani,kalli mit wanya,False,14,18
arabizi_to_arabic,ysaadiq,يصادق,يسادق,False,7,5
arabizi_to_arabic,ka33ak,كعك,كعك,True,6,3
arabic_to_arabizi,جرس,jarris,jarras,False,3,6
arabizi_to_arabic,faas,فاس,فاس,True,4,3
arabizi_to_arabic,mawaadi3,مواضع,موادع,False,8,5
arabic_to_arabizi,تمكن,tmakkan,tmakkan,True,4,7
arabizi_to_arabic,7ak7ik,حكحك,حكحك,True,6,4
arabic_to_arabizi,يوسخ,ywassikh,ywassikh,True,4,8
arabic_to_arabizi,يطرق,ytarriq,ytarriq,True,4,7
arabic_to_arabizi,يآسي,y2aasi,y2aasi,True,4,6
arabic_to_arabizi,خنزيرة,khanziire,khanziire,True,6,9
arabic_to_arabizi,وهو مغمض,wuhuwwa mghammid,wihid mghammm,False,8,16
arabizi_to_arabic,hadhram,هذرم,هذرم,True,7,4
arabizi_to_arabic,zaahid,زاهد,زاهد,True,6,4
arabizi_to_arabic,twarrad,تورد,تورد,True,7,4
arabic_to_arabizi,صديق صدوق,sadiiq saduuq,sadiiq daqsuud,False,9,13
arabic_to_arabizi,يغشش,yghashshish,yghashshish,True,4,11
arabizi_to_arabic,3awwaf,عوف,عوف,True,6,3
arabizi_to_arabic,2itsakhmat,اتسخمط,اتسخمط,True,10,6
arabizi_to_arabic,qkansha3,قنشع,قنشع,True,8,4
arabizi_to_arabic,ykhadkhid,يخضخض,يخدخد,False,9,5
arabizi_to_arabic,tikhkh,تخ,طخ,False,6,2
arabic_to_arabizi,اطفر,2itfar,2itfar,True,4,6
arabizi_to_arabic,fadda,فضى,فضى,True,5,3
arabic_to_arabizi,منقل,manqal,mnaqqil,False,4,6
arabic_to_arabizi,تسهيل,tashiil,tashiil,True,5,7
arabic_to_arabizi,عوق,3awwaq,3awwiq,False,3,6
arabizi_to_arabic,wiqi3 satil batno,وقع سطل بطنه,وقع ستنه بلط,False,17,12
arabizi_to_arabic,zawafaan,زوفان,زوافن,False,8,5
arabic_to_arabizi,تلعوب,tla3wab,tla3wab,True,5,7
arabizi_to_arabic,shkhaar,شخار,شخار,True,7,4
arabic_to_arabizi,موقف,mawqif,mwaqqif,False,4,6
arabizi_to_arabic,mqannin,مقنن,مقنن,True,7,4
arabizi_to_arabic,mqat3a 7baalha,مقطعة حبالها,مقطع بحلها,False,14,12
arabizi_to_arabic,yinikmish,ينكمش,ينكمش,True,9,5
arabic_to_arabizi,ينكرش,yinikrish,yinkirish,False,5,9
arabic_to_arabizi,يعظرت,y3adhrit,y3azrit,False,5,8
arabizi_to_arabic,2uqsuf,اقصف,اقصف,True,6,4
arabic_to_arabizi,يضعضع,yda3di3,yda3di3,True,5,7
arabizi_to_arabic,daayiq,ضايق,دايق,False,6,4
arabic_to_arabizi,فرطت المسبحة,fartat 2ilmasba7a,fartat 2ilmasba7a,True,12,17
arabic_to_arabizi,نقص,naqqas,naqqis,False,3,6
arabizi_to_arabic,hutul,هطل,هطول,False,5,3
arabic_to_arabizi,يمدح,ymaddi7,ymaddi7,True,4,7
