source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
اتحجر,2it7ajjar,2it7ajjar,True,5,9,0-9,0-9,arabic_stripped
دوشقة,dooshaqka,dooshaqa,False,5,9,0-9,0-9,arabic_stripped
دبسية,dibsiyye,dabsiyye,False,5,8,0-9,0-9,arabic_stripped
سعد السعود,sa3ad 2is3uud,sa3id 2issawd,False,10,13,10-19,10-19,arabic_stripped
لوك,luukg,lawwik,False,3,5,0-9,0-9,arabic_stripped
ركع,raka3,rakka3,False,3,5,0-9,0-9,arabic_stripped
ثرثرة,sarsara,sarsara,True,5,7,0-9,0-9,arabic_stripped
محو أمية,ma7u 2ummiyye,mi7wit 2ammiyye,False,8,13,0-9,10-19,arabic_stripped
يتشرد,yitsharrad,yitsharrad,True,5,10,0-9,10-19,arabic_stripped
حط الحزن بالجرن,7att 2il7uzun bildjurun,7att 2il7azan birujun,False,15,23,10-19,20-29,arabic_stripped
صوعان,suu3aan,soo3aan,False,5,7,0-9,0-9,arabic_stripped
ينشر,ynashshir,yinsharr,False,4,9,0-9,0-9,arabic_stripped
عضعض,3ad3ad,3ad3ad,True,4,6,0-9,0-9,arabic_stripped
يصيغ,ysiigh,ysiigh,True,4,6,0-9,0-9,arabic_stripped
دبل,dabbal,dabbal,True,3,6,0-9,0-9,arabic_stripped
تدبر,2iddabbar,2iddabbar,True,4,9,0-9,0-9,arabic_stripped
جبب,djibab,jabbib,False,3,6,0-9,0-9,arabic_stripped
محسوم,ma7suummakhsuum,ma7suum,False,5,15,0-9,10-19,arabic_stripped
اتغطس,2itghattas,2itghattas,True,5,10,0-9,10-19,arabic_stripped
اعصى,2i3sa,2i3sa,True,4,5,0-9,0-9,arabic_stripped
طنطف,tantaf,tantif,False,4,6,0-9,0-9,arabic_stripped
فضل,faddil,faddal,False,3,6,0-9,0-9,arabic_stripped
كركر,tshartshar,karkar,False,4,10,0-9,10-19,arabic_stripped
صمد,sammad,sammid,False,3,6,0-9,0-9,arabic_stripped
عرجا,3arja,3irja,False,4,5,0-9,0-9,arabic_stripped
كرمش,karmish,karmish,True,4,7,0-9,0-9,arabic_stripped
تبكم,tbakkam,tbakkam,True,4,7,0-9,0-9,arabic_stripped
ترقق,traqqaq,traqqaq,True,4,7,0-9,0-9,arabic_stripped
مستعصي,musta3si,mista3si,False,6,8,0-9,0-9,arabic_stripped
مزيف,muzayyaf,mzayyif,False,4,8,0-9,0-9,arabic_stripped
تخربش,tkharbash,tkharbash,True,5,9,0-9,0-9,arabic_stripped
حزمة,7uzme,7azme,False,4,5,0-9,0-9,arabic_stripped
هات,haat,haat,True,3,4,0-9,0-9,arabic_stripped
ليسته,leesta,laysato,False,5,6,0-9,0-9,arabic_stripped
شوب,shawwib,shawwib,True,3,7,0-9,0-9,arabic_stripped
يهجج,yhadjdjidj,yhadjdjidj,True,4,10,0-9,10-19,arabic_stripped
يلفع,ylaffi3,yilfa3,False,4,7,0-9,0-9,arabic_stripped
فت,fatt,fitt,False,2,4,0-9,0-9,arabic_stripped
رهباني,rahbaani,rahbaani,True,6,8,0-9,0-9,arabic_stripped
تنورة,tannuura,tnawra,False,5,8,0-9,0-9,arabic_stripped
سخمط,sakhmat,sakhmit,False,4,7,0-9,0-9,arabic_stripped
افلج,2iflij,2iflij,True,4,6,0-9,0-9,arabic_stripped
يضبط,yzabbit,yidbut,False,4,7,0-9,0-9,arabic_stripped
رئيس,ra2iis,ra2iis,True,4,6,0-9,0-9,arabic_stripped
ثنى,tana,thanna,False,3,4,0-9,0-9,arabic_stripped
اشتاق,2ishtaaq,2ishtaaq,True,5,8,0-9,0-9,arabic_stripped
مهربج,mharbij,mharbaj,False,5,7,0-9,0-9,arabic_stripped
حلوش,7alwish,7luush,False,4,7,0-9,0-9,arabic_stripped
ينفهم,yinfihim,yinfihim,True,5,8,0-9,0-9,arabic_stripped
سماوي,simmaawi,samaawi,False,5,8,0-9,0-9,arabic_stripped
ستت,sattat,sattit,False,3,6,0-9,0-9,arabic_stripped
لحم كتافي من خيرك,la7m ktaafi min kheerak,la7amak kattifiir kheenam,False,17,23,10-19,20-29,arabic_stripped
مرهق,murhaq,mrahhiq,False,4,6,0-9,0-9,arabic_stripped
توغل,tawaghghul,twaghghal,False,4,10,0-9,10-19,arabic_stripped
مماسي,2immaasi,mamaasi,False,5,8,0-9,0-9,arabic_stripped
كنكوزة,kankuuze,kankuuze,True,6,8,0-9,0-9,arabic_stripped
لخص,lakhkhas,lakhkhis,False,3,8,0-9,0-9,arabic_stripped
استنقص,2istanqis,2istanqas,False,6,9,0-9,0-9,arabic_stripped
خشم,khashim,khashsham,False,3,7,0-9,0-9,arabic_stripped
يغشم,yghashshim,yghashshim,True,4,10,0-9,10-19,arabic_stripped
كناكيز,kanaakiiz,kanaakiiz,True,6,9,0-9,0-9,arabic_stripped
مغروم,maghruum,maghruum,True,5,8,0-9,0-9,arabic_stripped
يغالي,yghaali,yghaali,True,5,7,0-9,0-9,arabic_stripped
قلقان,qalaqaan,qalqaan,False,5,8,0-9,0-9,arabic_stripped
ريحان,rii7aan,rii7aan,True,5,7,0-9,0-9,arabic_stripped
معين,mu3ayyan,m3ayyin,False,4,8,0-9,0-9,arabic_stripped
قصيرة,qassiire,qasiire,False,5,8,0-9,0-9,arabic_stripped
قبح,qubu7,qabba7,False,3,5,0-9,0-9,arabic_stripped
بناية,bannaaye,banaaye,False,5,8,0-9,0-9,arabic_stripped
ارقص,2urqus,2urqus,True,4,6,0-9,0-9,arabic_stripped
إعوج,2i3wadj,2i3wij,False,4,7,0-9,0-9,arabic_stripped
أدرك,2adrak,2adrak,True,4,6,0-9,0-9,arabic_stripped
خافق,khaafa2,khaafiq,False,4,7,0-9,0-9,arabic_stripped
شوابك,shawaabik,shawaabik,True,5,9,0-9,0-9,arabic_stripped
خردق,khardaq,khardaq,True,4,7,0-9,0-9,arabic_stripped
يطئ,yati2,yti2,False,3,5,0-9,0-9,arabic_stripped
حيح,7ayyi7,7ayyi7,True,3,6,0-9,0-9,arabic_stripped
تسطر,tsattar,tsattar,True,4,7,0-9,0-9,arabic_stripped
صاحب,saa7ib,saa7ib,True,4,6,0-9,0-9,arabic_stripped
احتج,2i7tajj,2i7tajj,True,4,7,0-9,0-9,arabic_stripped
كشف,kashaf,kashshif,False,3,6,0-9,0-9,arabic_stripped
قيل,qayyil,qayyal,False,3,6,0-9,0-9,arabic_stripped
يبتسم,yibtisim,yibtisim,True,5,8,0-9,0-9,arabic_stripped
ساخي,saakhi,saakhi,True,4,6,0-9,0-9,arabic_stripped
غالى,ghaala,ghaala,True,4,6,0-9,0-9,arabic_stripped
تمشيط,tamshiit,tamshiit,True,5,8,0-9,0-9,arabic_stripped
جر إجره,jarr 2ijro,jarr 2ijro,True,7,10,0-9,10-19,arabic_stripped
حرقان,7araqaan,7arqaan,False,5,8,0-9,0-9,arabic_stripped
باذنجانة,baatinjaane,baadjaana,False,8,11,0-9,10-19,arabic_stripped
يتنقش,yitnaqqash,yitnaqqash,True,5,10,0-9,10-19,arabic_stripped
سبق,sabbaq,sabbiq,False,3,6,0-9,0-9,arabic_stripped
محاولة,mu7aawale,m7aawale,False,6,9,0-9,0-9,arabic_stripped
ينهض,yinhad,yinhadd,False,4,6,0-9,0-9,arabic_stripped
برازق,baraaziq,baraaziq,True,5,8,0-9,0-9,arabic_stripped
اتدهدك,2iddahdak,2iddahdak,True,6,9,0-9,0-9,arabic_stripped
نجوم,nujuum,najwam,False,4,6,0-9,0-9,arabic_stripped
يغلى,yighla,yighla,True,4,6,0-9,0-9,arabic_stripped
يدين,ydayyin,ydiin,False,4,7,0-9,0-9,arabic_stripped
هانت,haanat,haanit,False,4,6,0-9,0-9,arabic_stripped
يكحش,yik7ash,yka77ish,False,4,7,0-9,0-9,arabic_stripped
مستكسل,mistaksil,mistaksil,True,6,9,0-9,0-9,arabic_stripped
طايل,taayil,taayil,True,4,6,0-9,0-9,arabic_stripped
كعوش,ka3wish,ka3wish,True,4,7,0-9,0-9,arabic_stripped
مرندح,2imranda7,mrandi7,False,5,9,0-9,0-9,arabic_stripped
فشق,fashaq,fashshiq,False,3,6,0-9,0-9,arabic_stripped
يستتب,yistatibb,yistatib,False,5,9,0-9,0-9,arabic_stripped
زوج,zawwij,zawwaj,False,3,6,0-9,0-9,arabic_stripped
ترابيس,taraabiis,taraabiis,True,6,9,0-9,0-9,arabic_stripped
در,darr,durr,False,2,4,0-9,0-9,arabic_stripped
عينه فارغة,3eeno faargha,3eeno faaraghe,False,10,13,10-19,10-19,arabic_stripped
باب الوفق,baab wifiq,baab 2ilwufaq,False,9,10,0-9,10-19,arabic_stripped
جرسة,jirsa,jarse,False,4,5,0-9,0-9,arabic_stripped
عمران,3amraan,3umraan,False,5,7,0-9,0-9,arabic_stripped
يكرر,ykarrir,yikrar,False,4,7,0-9,0-9,arabic_stripped
نوع,nawwi3,nawwi3,True,3,6,0-9,0-9,arabic_stripped
هيافة,hayaafe,hayaafe,True,5,7,0-9,0-9,arabic_stripped
طرش,tarsh,tarrish,False,3,5,0-9,0-9,arabic_stripped
انفذ بجلدك,2unfud bijildak,2infad bijdak,False,10,15,10-19,10-19,arabic_stripped
بلغة,balgha,balgha,True,4,6,0-9,0-9,arabic_stripped
يعرقل,y3arqil,y3arqil,True,5,7,0-9,0-9,arabic_stripped
اختتم,2ikhtatam,2ikhtitim,False,5,9,0-9,0-9,arabic_stripped
استعمر,2ista3mir,2ista3mar,False,6,9,0-9,0-9,arabic_stripped
كسوس,ksuus,kaswis,False,4,5,0-9,0-9,arabic_stripped
يحف,y7iff,y7iff,True,3,5,0-9,0-9,arabic_stripped
اتناسب,2itnaasab,2itnaasab,True,6,9,0-9,0-9,arabic_stripped
انرفع,2inrafa3,2inrifi3,False,5,8,0-9,0-9,arabic_stripped
بطرن,batrin,batran,False,4,6,0-9,0-9,arabic_stripped
وع,wi33,wa33,False,2,4,0-9,0-9,arabic_stripped
اتطمطم,2ittamtam,2ittamtam,True,6,9,0-9,0-9,arabic_stripped
اتبهدل,2itbahdal,2itbahdal,True,6,9,0-9,0-9,arabic_stripped
يندقم,yindaqim,yindiqim,False,5,8,0-9,0-9,arabic_stripped
يغز,yghuzz,yghuzz,True,3,6,0-9,0-9,arabic_stripped
عكر,3akkar,3akkir,False,3,6,0-9,0-9,arabic_stripped
تلفن,talfin,tlaffan,False,4,6,0-9,0-9,arabic_stripped
ادهش,2idhish,2idhash,False,4,7,0-9,0-9,arabic_stripped
مازع,maazi3,maazi3,True,4,6,0-9,0-9,arabic_stripped
يحرث,yu7ruth,y7arrith,False,4,7,0-9,0-9,arabic_stripped
جعط,dja33it,dja33at,False,3,7,0-9,0-9,arabic_stripped
ينغمر,yinghimir,yinghimir,True,5,9,0-9,0-9,arabic_stripped
مسايرة,msaayara,masaayra,False,6,8,0-9,0-9,arabic_stripped
فضيحة بجلاجل,fdii7a bjalaajil,fadii7it bijil 2iljadaal,False,12,16,10-19,10-19,arabic_stripped
مقنعر,mqan3ar,mqan3ir,False,5,7,0-9,0-9,arabic_stripped
تشعب,tsha33ab,tsha33ab,True,4,8,0-9,0-9,arabic_stripped
يمسخ,ymassikh,yimsakh,False,4,8,0-9,0-9,arabic_stripped
مادة,maadde,maadde,True,4,6,0-9,0-9,arabic_stripped
يتكبر,yitkabbar,yitkabbar,True,5,9,0-9,0-9,arabic_stripped
انفقس,2inifqis,2infiqis,False,5,8,0-9,0-9,arabic_stripped
هبوط اضطراري,hubuut 2ittiraari,habbuut taariid,False,12,17,10-19,10-19,arabic_stripped
يستهبل,yistahbil,yistahbil,True,6,9,0-9,0-9,arabic_stripped
قبعة,qub3a,qab3a,False,4,5,0-9,0-9,arabic_stripped
طرابيش,taraabiish,taraabiish,True,6,10,0-9,10-19,arabic_stripped
ضلع إعوج,dili3 2i3waj,dali3 2i3waj,False,8,12,0-9,10-19,arabic_stripped
يضيف,ydiif,ydayyif,False,4,5,0-9,0-9,arabic_stripped
انذبح,2indaba7,2indibi7,False,5,8,0-9,0-9,arabic_stripped
انخبل,2inkhabal,2inkhibil,False,5,9,0-9,0-9,arabic_stripped
خضر,khudur,khaddar,False,3,6,0-9,0-9,arabic_stripped
امدح,2imda7,2imda7,True,4,6,0-9,0-9,arabic_stripped
مقرن,mqarrin,mqarrin,True,4,7,0-9,0-9,arabic_stripped
اتكعبش,2itka3bash,2itka3bash,True,6,10,0-9,10-19,arabic_stripped
قمصان,qumsaan,qusmaan,False,5,7,0-9,0-9,arabic_stripped
طاير,taayir,taayir,True,4,6,0-9,0-9,arabic_stripped
يخرمش,ykharmish,ykharmish,True,5,9,0-9,0-9,arabic_stripped
كادر,kaadir,kaadir,True,4,6,0-9,0-9,arabic_stripped
ينده,yindah,ynaddih,False,4,6,0-9,0-9,arabic_stripped
طغى,tagha,tagha,True,3,5,0-9,0-9,arabic_stripped
اتراقب,2itraaqab,2itraaqab,True,6,9,0-9,0-9,arabic_stripped
ابجر,2ibdjar,2ubjur,False,4,7,0-9,0-9,arabic_stripped
خبرة,khibra,khabra,False,4,6,0-9,0-9,arabic_stripped
خلنج,khalanj,khalnaj,False,4,7,0-9,0-9,arabic_stripped
مشقلب,mshaqlab,mshaqlib,False,5,8,0-9,0-9,arabic_stripped
استمر,2istimirr,2istamarr,False,5,9,0-9,0-9,arabic_stripped
يلتغ,yiltagh,yiltagh,True,4,7,0-9,0-9,arabic_stripped
تصويت,taswiit,taswiit,True,5,7,0-9,0-9,arabic_stripped
رمد,rammid,ramad,False,3,6,0-9,0-9,arabic_stripped
شك,shukk,shukk,True,2,5,0-9,0-9,arabic_stripped
اشتم,2ishtim,2ishtamm,False,4,7,0-9,0-9,arabic_stripped
اقترح,2iqtiri7,2iqtara7,False,5,8,0-9,0-9,arabic_stripped
سواق,sawwaaq,sawwaaq,True,4,7,0-9,0-9,arabic_stripped
يمهد,ymahhid,yimhad,False,4,7,0-9,0-9,arabic_stripped
بحز,ba7az,ba77iz,False,3,5,0-9,0-9,arabic_stripped
نام ما قام,naam maa qaam,naam maaqam,False,10,13,10-19,10-19,arabic_stripped
وشى,washa,washsha,False,3,5,0-9,0-9,arabic_stripped
نمة,namme,namme,True,3,5,0-9,0-9,arabic_stripped
دسك,disk,dassik,False,3,4,0-9,0-9,arabic_stripped
مقابيل,mqaabiil,maqaabiil,False,6,8,0-9,0-9,arabic_stripped
أشدف,2ashdaf,2ashdaf,True,4,7,0-9,0-9,arabic_stripped
انجن وانحن,2injann win7ann,2injun wana7,False,10,15,10-19,10-19,arabic_stripped
يتورط,yitwarrat,yitwarrat,True,5,9,0-9,0-9,arabic_stripped
قلايد,qkalaayid,qalaayid,False,5,9,0-9,0-9,arabic_stripped
هامط,haamit,haamit,True,4,6,0-9,0-9,arabic_stripped
يتهجم,yithajjam,yithajjam,True,5,9,0-9,0-9,arabic_stripped
قضية,qadiyye,qadiyye,True,4,7,0-9,0-9,arabic_stripped
بلديات,baladiyyaat,baldiyyaat,False,6,11,0-9,10-19,arabic_stripped
أعطى,2a3ta,2a3ta,True,4,5,0-9,0-9,arabic_stripped
هضم,hadam,haddam,False,3,5,0-9,0-9,arabic_stripped
ترحم,tra77am,tra77am,True,4,7,0-9,0-9,arabic_stripped
يتزهرم,yitzahram,yitzahram,True,6,9,0-9,0-9,arabic_stripped
جبال,jibaal,jbaal,False,4,6,0-9,0-9,arabic_stripped
قراميع,garaamii3,qaraamii3,False,6,9,0-9,0-9,arabic_stripped
رابى,raaba,raaba,True,4,5,0-9,0-9,arabic_stripped
يطرقع,ytarqi3,ytarqi3,True,5,7,0-9,0-9,arabic_stripped
عصبي,3asabi,3asbi,False,4,6,0-9,0-9,arabic_stripped
هوشة,hooshe,hooshe,True,4,6,0-9,0-9,arabic_stripped
سابق,saabaq,saabiq,False,4,6,0-9,0-9,arabic_stripped
مخنوق,makhnuuq,makhnuuq,True,5,8,0-9,0-9,arabic_stripped
ملول,maluul,mlawwil,False,4,6,0-9,0-9,arabic_stripped
آنس,2aanas,2aanis,False,3,6,0-9,0-9,arabic_stripped
نسخ,nasakh,nassikh,False,3,6,0-9,0-9,arabic_stripped
مجاري,majaari,majaari,True,5,7,0-9,0-9,arabic_stripped
يتسلبط,yitsalbat,yitsalbat,True,6,9,0-9,0-9,arabic_stripped
اتنبأ,2itnabba2,2itnabba2,True,5,9,0-9,0-9,arabic_stripped
الطخ,2iltakh,2iltakh,True,4,7,0-9,0-9,arabic_stripped
مدود الطاولة,midwad 2ittaawle,midwad 2iddatta,False,12,16,10-19,10-19,arabic_stripped
يمغج,yimghadj,ymaghghidj,False,4,8,0-9,0-9,arabic_stripped
أمن,2ammin,2amman,False,3,6,0-9,0-9,arabic_stripped
خور,khawwar,khawwir,False,3,7,0-9,0-9,arabic_stripped
اشرح,2ishra7,2ishra7,True,4,7,0-9,0-9,arabic_stripped
دغش,daghghish,daghghash,False,3,9,0-9,0-9,arabic_stripped
تساقط,tsaaqat,tsaaqat,True,5,7,0-9,0-9,arabic_stripped
تمتق,tmittiqk2,tmattaqk2,False,4,9,0-9,0-9,arabic_stripped
اتلبك,2itlabbak,2itlabbak,True,5,9,0-9,0-9,arabic_stripped
يخرطش,ykhartish,ykhartish,True,5,9,0-9,0-9,arabic_stripped
اتشرط,2itsharrat,2itsharrat,True,5,10,0-9,10-19,arabic_stripped
حمس,7ammis,7ammis,True,3,6,0-9,0-9,arabic_stripped
لوق,lawaq,lawwaq,False,3,5,0-9,0-9,arabic_stripped
ازهد,2izhad,2izhad,True,4,6,0-9,0-9,arabic_stripped
اتفلل,2itfallal,2itfallal,True,5,9,0-9,0-9,arabic_stripped
اتعمد,2it3ammad,2it3ammad,True,5,9,0-9,0-9,arabic_stripped
نقى,naqqa,naqqa,True,3,5,0-9,0-9,arabic_stripped
تكرن,takran,tkarran,False,4,6,0-9,0-9,arabic_stripped
مون,mawwin,mawwan,False,3,6,0-9,0-9,arabic_stripped
شيع,shayyi3,shayyi3,True,3,7,0-9,0-9,arabic_stripped
سراط,siraat,sarraat,False,4,6,0-9,0-9,arabic_stripped
نضب,nadab,naddab,False,3,5,0-9,0-9,arabic_stripped
اتدافش,2iddaafash,2iddaafash,True,6,10,0-9,10-19,arabic_stripped
يقحمش,yqa7mish,yqka7mish,False,5,8,0-9,0-9,arabic_stripped
يتغمس,yitghammas,yitghammas,True,5,10,0-9,10-19,arabic_stripped
أهل,2ahhal,2ahhil,False,3,6,0-9,0-9,arabic_stripped
طوبز,toobaz,toobiz,False,4,6,0-9,0-9,arabic_stripped
عربد,3arbid,3arbad,False,4,6,0-9,0-9,arabic_stripped
القنديل السفري,2ilqandiil 2issafari,2ilqidin 2issiir,False,14,20,10-19,20-29,arabic_stripped
حم,7amm,7imm,False,2,4,0-9,0-9,arabic_stripped
معك,ma33ik,ma33ik,True,3,6,0-9,0-9,arabic_stripped
مطبقانية,mtabbaqaaniyye,mtabqaaniyye,False,8,14,0-9,10-19,arabic_stripped
واسي,waasi,waasi,True,4,5,0-9,0-9,arabic_stripped
يشحنك,ysha7nik,ysha7nik,True,5,8,0-9,0-9,arabic_stripped
رصيف,rsiif,rasiif,False,4,5,0-9,0-9,arabic_stripped
يجالق,yjaaliqk,yjaaliqk,True,5,8,0-9,0-9,arabic_stripped
أقحم,2aq7am,2aq7am,True,4,6,0-9,0-9,arabic_stripped
دحدال,du7daal,du7daal,True,5,7,0-9,0-9,arabic_stripped
اصدف,2isduf,2usduf,False,4,6,0-9,0-9,arabic_stripped
مردغة,mardagha,mardagha,True,5,8,0-9,0-9,arabic_stripped
عراط,3arraat,3raat,False,4,7,0-9,0-9,arabic_stripped
فخار,fakhkhaar,fakhkhaar,True,4,9,0-9,0-9,arabic_stripped
مزراق,mizraaqk,muzraaq,False,5,8,0-9,0-9,arabic_stripped
جير,jayyir,jiir,False,3,6,0-9,0-9,arabic_stripped
يمانع,ymaani3,ymaani3,True,5,7,0-9,0-9,arabic_stripped
اتلعبك,2itla3bak,2itla3bak,True,6,9,0-9,0-9,arabic_stripped
قطع,qatti3,qatta3,False,3,6,0-9,0-9,arabic_stripped
تروق,trawwa2,trawwaq,False,4,7,0-9,0-9,arabic_stripped
اشقي,2ishqi,2ishqi,True,4,6,0-9,0-9,arabic_stripped
أبو حرد,2abu 7arad,2abu 7ard,False,7,10,0-9,10-19,arabic_stripped
بهاريج,bahaariij,bahaariij,True,6,9,0-9,0-9,arabic_stripped
بعر,ba33ar,ba33ir,False,3,6,0-9,0-9,arabic_stripped
مرقبة,mirgabe,marqabe,False,5,7,0-9,0-9,arabic_stripped
زعتر صخوري,za3tar skhuuri,za3tar khasuuri,False,10,14,10-19,10-19,arabic_stripped
ولاول,walaawil,walaawil,True,5,8,0-9,0-9,arabic_stripped
إشارة,2ishaara,2ishaara,True,5,8,0-9,0-9,arabic_stripped
يقشفل,yqkashfil,yqkashfil,True,5,9,0-9,0-9,arabic_stripped
بزرق,bazraqk,bazriq,False,4,7,0-9,0-9,arabic_stripped
وقائع,waqaa2i3,waqaa2i3,True,5,8,0-9,0-9,arabic_stripped
يلوذ,yluudh,ylawwidh,False,4,6,0-9,0-9,arabic_stripped
اغتصاب,2ightisaab,2ightisaab,True,6,10,0-9,10-19,arabic_stripped
حايص,7aayis,7aayis,True,4,6,0-9,0-9,arabic_stripped
جاقم,jaaqim,djaaqim,False,4,6,0-9,0-9,arabic_stripped
كذب,kizib,kazab,False,3,5,0-9,0-9,arabic_stripped
فطر,fattar,fattar,True,3,6,0-9,0-9,arabic_stripped
انفلت,2infilit,2infilit,True,5,8,0-9,0-9,arabic_stripped
تعليمي,ta3liimi,ta3liimi,True,6,8,0-9,0-9,arabic_stripped
عصه مصه,3usso musso,3asso msah,False,7,11,0-9,10-19,arabic_stripped
تدلغص,2iddalghas,2iddalghas,True,5,10,0-9,10-19,arabic_stripped
استعلام,2isti3laam,2isti3laam,True,7,10,0-9,10-19,arabic_stripped
لقح,laqqa7,laqqa7,True,3,6,0-9,0-9,arabic_stripped
قرض,qard,qarrid,False,3,4,0-9,0-9,arabic_stripped
سرح,sar7,sarri7,False,3,4,0-9,0-9,arabic_stripped
طربوش,tarbuush,tarbuush,True,5,8,0-9,0-9,arabic_stripped
دارى,daara,daara,True,4,5,0-9,0-9,arabic_stripped
إيجار,2ijaar,2ijyaar,False,5,6,0-9,0-9,arabic_stripped
شخ,shakhkh,shukhkh,False,2,7,0-9,0-9,arabic_stripped
ابصم,2ubsum,2ibsim,False,4,6,0-9,0-9,arabic_stripped
يتمهمط,yitmahmat,yitmahmat,True,6,9,0-9,0-9,arabic_stripped
مؤامرة,mu2aamara,m2aamara,False,6,9,0-9,0-9,arabic_stripped
قحلف,qka7lif,qka7laf,False,4,7,0-9,0-9,arabic_stripped
مزربة,muzrabbe,mazrabe,False,5,8,0-9,0-9,arabic_stripped
تشقق,tashaqquq,tshaqqaq,False,4,9,0-9,0-9,arabic_stripped
يناهق,ynaahiq,ynaahiq,True,5,7,0-9,0-9,arabic_stripped
مبعزق,mba3zaq,mba3ziq,False,5,7,0-9,0-9,arabic_stripped
دربس,darbis,darbas,False,4,6,0-9,0-9,arabic_stripped
غموض,ghumuud,ghammuud,False,4,7,0-9,0-9,arabic_stripped
قبض,qabid,qabbid,False,3,5,0-9,0-9,arabic_stripped
يمرمغ,ymarmigh,ymarmigh,True,5,8,0-9,0-9,arabic_stripped
حبة دوا,7abbit dawa,7abbe wudaa,False,7,11,0-9,10-19,arabic_stripped
بين,bayyan,bayyin,False,3,6,0-9,0-9,arabic_stripped
تفعكش,tfa3kash,tfa3kash,True,5,8,0-9,0-9,arabic_stripped
امحن,2im7in,2im7an,False,4,6,0-9,0-9,arabic_stripped
ينفل,yinfil,ynaffil,False,4,6,0-9,0-9,arabic_stripped
رشاش,rashshaash,rashshaash,True,4,10,0-9,10-19,arabic_stripped
قاشع,qaashi3,qaashi3,True,4,7,0-9,0-9,arabic_stripped
قاول,qaawal,qaawil,False,4,6,0-9,0-9,arabic_stripped
اتحنص,2it7annas,2it7annas,True,5,9,0-9,0-9,arabic_stripped
إجت القدرة تعاير المغرفة قالت الها روحي يا سمرة يا مقحلفة من يوم يومك مجوفة,2idjat 2ilkidre t3aayir 2ilmaghrafe kaalatilha ruu7i yaa samra yaa mka7lafe min yoom yoomik mdjawwafe,2ijoo 2ilqara mat3afye 2ilja yaa min qra7a yoomil yomit qraa yomisafe mil 7a yomit qraa,False,75,101,70-79,100-109,arabic_stripped
تسجيل,tasjiil,tasjiil,True,5,7,0-9,0-9,arabic_stripped
مثل ما غنى المغني,mitil maa ghanna 2ilimghanni,mithla mghaan 2ilgheen,False,17,28,10-19,20-29,arabic_stripped
انركن,2inrakan,2inrikin,False,5,8,0-9,0-9,arabic_stripped
يعيش,y3ayyish,y3iish,False,4,8,0-9,0-9,arabic_stripped
استعجل,2ista3jal,2ista3jil,False,6,9,0-9,0-9,arabic_stripped
أوساط,2awsaat,2awsaat,True,5,7,0-9,0-9,arabic_stripped
ينمعص,yinmi3is,yinmisi3,False,5,8,0-9,0-9,arabic_stripped
تقحط,tqa77at,tqa77at,True,4,7,0-9,0-9,arabic_stripped
رمى ثقلة دمه,rama tuqlit dammo,rammit 2ilqide,False,12,17,10-19,10-19,arabic_stripped
يتلاحم,yitlaa7am,yitlaa7am,True,6,9,0-9,0-9,arabic_stripped
خايل,khaayil,khaayil,True,4,7,0-9,0-9,arabic_stripped
نطق,nattaq,nattiq,False,3,6,0-9,0-9,arabic_stripped
انجلي,2injali,2injili,False,5,7,0-9,0-9,arabic_stripped
ينمعك,yinmi3ik,yinmi3ik,True,5,8,0-9,0-9,arabic_stripped
صفر,saffir,saffar,False,3,6,0-9,0-9,arabic_stripped
زي الشعلة,zayy 2ishshu3le,ziil 2ishsha3le,False,9,15,0-9,10-19,arabic_stripped
اصحك,2is7ak,2is7ak,True,4,6,0-9,0-9,arabic_stripped
بطون,btuun,batwan,False,4,5,0-9,0-9,arabic_stripped
أسئلة,2as2ile,2as2ale,False,5,7,0-9,0-9,arabic_stripped
انمو,2inmu,2inmaww,False,4,5,0-9,0-9,arabic_stripped
فجر,fajir,fajjir,False,3,5,0-9,0-9,arabic_stripped
وطى,watta,watta,True,3,5,0-9,0-9,arabic_stripped
تناقل,tanaaqul,tnaaqal,False,5,8,0-9,0-9,arabic_stripped
استكشف,2istakshaf,2istakshif,False,6,10,0-9,10-19,arabic_stripped
مي بتنمنم,mayy bitnamnim,meet banamm,False,9,14,0-9,10-19,arabic_stripped
شيب,sheeb,shayyib,False,3,5,0-9,0-9,arabic_stripped
دردع,darda3,dardi3,False,4,6,0-9,0-9,arabic_stripped
ارقد,2irqgkud,2irqud,False,4,8,0-9,0-9,arabic_stripped
ضميره صحي,damiiro si7i,samiiro 7adi,False,9,12,0-9,10-19,arabic_stripped
في,fii,fi,False,2,3,0-9,0-9,arabic_stripped
مزيت,mzayyit,mzayyit,True,4,7,0-9,0-9,arabic_stripped
بوملي,boomale,boomili,False,5,7,0-9,0-9,arabic_stripped
لطف,lattif,lattif,True,3,6,0-9,0-9,arabic_stripped
التوق,2iltiwiq,2iltawaq,False,5,8,0-9,0-9,arabic_stripped
يعلم,y3allim,yi3lim,False,4,7,0-9,0-9,arabic_stripped
قرم,qarram,qarrim,False,3,6,0-9,0-9,arabic_stripped
بلطق,baltak,baltiq,False,4,6,0-9,0-9,arabic_stripped
يعابط,y3aabit,y3aabit,True,5,7,0-9,0-9,arabic_stripped
زارنا النبي,zaarna 2innabi,zaarin 2ilbeen,False,11,14,10-19,10-19,arabic_stripped
تضييق,tadyiiqtadyii2,tadyiq,False,5,14,0-9,10-19,arabic_stripped
حير,7ayyar,7ayyar,True,3,6,0-9,0-9,arabic_stripped
