source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
هَالحِين,hal7iin,haali7in,False,8,7,0-9,0-9,arabic_harakat
حَاضِر,7aadir,7aadir,True,6,6,0-9,0-9,arabic_harakat
سِتّ راسَك,sitt raasak,sitt raasak,True,10,11,10-19,10-19,arabic_harakat
اِدِّخِر,2iddikhir,2iddikhir,True,8,9,0-9,0-9,arabic_harakat
يِغْزو,yighzu,yighzu,True,6,6,0-9,0-9,arabic_harakat
يِتْلَاحَم,yitlaa7am,yitlaa7am,True,10,9,10-19,0-9,arabic_harakat
جَوَانِح,jawaani7,jawaani7,True,8,8,0-9,0-9,arabic_harakat
هَمِّر,hammir,hammir,True,6,6,0-9,0-9,arabic_harakat
مْقَارَعَة,mqaara3a,mqaara3a,True,10,8,10-19,0-9,arabic_harakat
اِنْسِحَاب,2insi7aab,2insi7aab,True,10,9,10-19,0-9,arabic_harakat
يكَفِّت,ykaffit,ykaffit,True,7,7,0-9,0-9,arabic_harakat
يشِلّ,yshill,yshill,True,5,6,0-9,0-9,arabic_harakat
كَعْمَش,ka3mash,ka3mash,True,7,7,0-9,0-9,arabic_harakat
يقَلِّع,yqalli3,yqalli3,True,7,7,0-9,0-9,arabic_harakat
اُخْلُق,2ukhluq,2ukhluq,True,7,7,0-9,0-9,arabic_harakat
اِرْتِكِز,2irtikiz,2irtikiz,True,9,8,0-9,0-9,arabic_harakat
لَتَّات,lattaat,lattaat,True,7,7,0-9,0-9,arabic_harakat
مْرَكِّز,mrakkiz,mrakkiz,True,8,7,0-9,0-9,arabic_harakat
اِسْتَشْهَادي,2istishhaadi,2istashhaad,False,13,12,10-19,10-19,arabic_harakat
غَسَّالِة حوضين,ghassaalit 7oodeen,ghassaalit 7adiniyyoo,False,15,18,10-19,10-19,arabic_harakat
يهَودِل,yhoodil,yhoodil,True,7,7,0-9,0-9,arabic_harakat
يِتْجَوَّل,yitjawwal,yitjawwal,True,10,9,10-19,0-9,arabic_harakat
يِبْرُط,yibrut,yibrut,True,7,6,0-9,0-9,arabic_harakat
اِتْنَظَّم,2itnazzam,2itnazzam,True,10,9,10-19,0-9,arabic_harakat
كَرَز أخْضر,karaz 2akhdar,karaz zkhur,False,11,13,10-19,10-19,arabic_harakat
حَلْقَة شعر,7alqit sha3ar,7alqa sh3ara,False,11,13,10-19,10-19,arabic_harakat
اِتْلَقَّم,2itlaqqam,2itlaqqam,True,10,9,10-19,0-9,arabic_harakat
يِفْرِش,yifrish,yifrish,True,7,7,0-9,0-9,arabic_harakat
رَيَّل,rayyal,rayyal,True,6,6,0-9,0-9,arabic_harakat
قَلَْقَان,qalqaan,qalqaan,True,9,7,0-9,0-9,arabic_harakat
رُطَب,rutab,rutab,True,5,5,0-9,0-9,arabic_harakat
سْنِيف,sniif,sniif,True,6,5,0-9,0-9,arabic_harakat
أَفْخَاخ,2afkhaakh,2afkhaakh,True,8,9,0-9,0-9,arabic_harakat
اِتْنَشَّط,2itnashshat,2itnashshat,True,10,11,10-19,10-19,arabic_harakat
مَلْعَب,mal3ab,mal3ab,True,7,6,0-9,0-9,arabic_harakat
يتْدَخَّل,yiddakhkhal,yiddakhkhal,True,9,11,0-9,10-19,arabic_harakat
ضَوَى,dawa,dawa,True,5,4,0-9,0-9,arabic_harakat
سمعته نْظِيفِة,sum3ito ndiife,sam3ato niidife,False,14,14,10-19,10-19,arabic_harakat
يِنْزِرِب,yinzirib,yinzirib,True,9,8,0-9,0-9,arabic_harakat
يِتْدَرْكَم,yiddartsham,yiddarkam,False,11,11,10-19,10-19,arabic_harakat
يِلْحَق,yil7aq,yil7aq,True,7,6,0-9,0-9,arabic_harakat
فَلَسْطِين,falastiin,falastiin,True,10,9,10-19,0-9,arabic_harakat
جَرَادِين,jaraadiin,jaradiin,False,9,9,0-9,0-9,arabic_harakat
يكَبْكِب,ykabkib,ykabkib,True,8,7,0-9,0-9,arabic_harakat
بَزَّق,bazzaq,bazzaq,True,6,6,0-9,0-9,arabic_harakat
يِنْجِرِد,yinjirid,yinjirid,True,9,8,0-9,0-9,arabic_harakat
يضَلِّل,ydallil,ydallil,True,7,7,0-9,0-9,arabic_harakat
قْلَابِة,qlaabe,qlaabe,True,8,6,0-9,0-9,arabic_harakat
اِنْصَح,2insa7,2insa7,True,7,6,0-9,0-9,arabic_harakat
خِسِّة,khisse,khisse,True,6,6,0-9,0-9,arabic_harakat
جَلَابِيب,jalaabiib,jalaabiib,True,9,9,0-9,0-9,arabic_harakat
مَكْتَب,maktab,maktab,True,7,6,0-9,0-9,arabic_harakat
يبَعْبِص,yba3bis,yba3bis,True,8,7,0-9,0-9,arabic_harakat
يمَرْدِح,ymardi7,ymardi7,True,8,7,0-9,0-9,arabic_harakat
قَايِم,qaayim,qaayim,True,6,6,0-9,0-9,arabic_harakat
مَا عَلَيك أَمِر,maa 3aleek 2amir,maa 3aleek 2amir,True,16,16,10-19,10-19,arabic_harakat
يعَرِّش,y3arrish,y3arrish,True,7,8,0-9,0-9,arabic_harakat
اِنْكَمَش,2inkamash,2inkamash,True,9,9,0-9,0-9,arabic_harakat
حَوِّح,7awwi7,7awwi7,True,6,6,0-9,0-9,arabic_harakat
مُغْرِي,mughri,mughri,True,7,6,0-9,0-9,arabic_harakat
اِخْتَشَى,2ikhtasha,2ikhtasha,True,9,9,0-9,0-9,arabic_harakat
حَاسِب,7aasib,7aasib,True,6,6,0-9,0-9,arabic_harakat
صَفْح,saf7,saf7,True,5,4,0-9,0-9,arabic_harakat
اِتْجَغْلَف,2itjaghlaf,2itjaghlaf,True,11,10,10-19,10-19,arabic_harakat
يِخْتِلِس,yikhtilis,yikhtilis,True,9,9,0-9,0-9,arabic_harakat
يِكْفِت,yikfit,yikfit,True,7,6,0-9,0-9,arabic_harakat
يسَدِّد,ysaddid,ysaddid,True,7,7,0-9,0-9,arabic_harakat
إِيلَاج,2iilaaj,2iilaaj,True,7,7,0-9,0-9,arabic_harakat
سَطو,satu,soot,False,4,4,0-9,0-9,arabic_harakat
يْهَيلِم,yheelim,yheelim,True,8,7,0-9,0-9,arabic_harakat
حتَّى النُّخَاع,7atta 2innukhaa3,7atta 2innukhkh,False,15,16,10-19,10-19,arabic_harakat
يِتْمَرَّض,yitmarrad,yitmarrad,True,10,9,10-19,0-9,arabic_harakat
اِتْوَرَّد,2itwarrad,2itwarrad,True,10,9,10-19,0-9,arabic_harakat
وَضِع,wadi3,wadi3,True,5,5,0-9,0-9,arabic_harakat
تَقْبِيلِة سخونِة,taqbiilit skhuune,taqbiil 2iskhine,False,17,17,10-19,10-19,arabic_harakat
اِتْشَارَك,2itshaarak,2itshaarak,True,10,10,10-19,10-19,arabic_harakat
يِلْهَج,yilhaj,yilhaj,True,7,6,0-9,0-9,arabic_harakat
اِتْفَخْفَخ,2itfakhfakh,2itfakhfakh,True,11,11,10-19,10-19,arabic_harakat
شَاطِب,shaatib,shaatib,True,6,7,0-9,0-9,arabic_harakat
سَفَّاح,saffaa7,saffaa7,True,7,7,0-9,0-9,arabic_harakat
مش شَايف الفَضَا,mish shaayef 2ilfada,mish shaafi 2ilda,False,16,20,10-19,20-29,arabic_harakat
ذِيب,diib,diib,True,4,4,0-9,0-9,arabic_harakat
يجَنِّس,yjannis,yjannis,True,7,7,0-9,0-9,arabic_harakat
صُمَّيلِة,summeele,summeele,True,9,8,0-9,0-9,arabic_harakat
مْبَكِّك,mbakkik,mbakkik,True,8,7,0-9,0-9,arabic_harakat
زَمَّار,zammaar,zammaar,True,7,7,0-9,0-9,arabic_harakat
يهَبِّط,yhabbit,yhabbit,True,7,7,0-9,0-9,arabic_harakat
اِنْفَزَع,2infaza3,2infaza3,True,9,8,0-9,0-9,arabic_harakat
زَوَاحِف,zawaa7if,zawaa7if,True,8,8,0-9,0-9,arabic_harakat
سَعَد,sa3ad,sa3ad,True,5,5,0-9,0-9,arabic_harakat
دْرَامَا,draama,draama,True,8,6,0-9,0-9,arabic_harakat
ثَعَالِب,sa3aalib,tha3aalib,False,8,8,0-9,0-9,arabic_harakat
حَلَاوِة المَوْضُوع,7alaawit 2ilmawduu3,7alaawit 2ilmawduu3,True,19,19,10-19,10-19,arabic_harakat
حَمْرِط,7amrit,7amrit,True,7,6,0-9,0-9,arabic_harakat
شَرْوِط,sharwit,sharwit,True,7,7,0-9,0-9,arabic_harakat
يفُوح,yfuu7,yfuu7,True,5,5,0-9,0-9,arabic_harakat
عَالأَخِير,3al2akhiir,3al2akhiir,True,10,10,10-19,10-19,arabic_harakat
بَرْقُوقَة,barquuqa,barquuqa,True,10,8,10-19,0-9,arabic_harakat
قَمَامِير,2amaamiir,qamaamiir,False,9,9,0-9,0-9,arabic_harakat
اِسْتَدْسَم,2istadsam,2istadsam,True,11,9,10-19,0-9,arabic_harakat
اِتْمَلْيَط,2itmalyat,2itmalyat,True,11,9,10-19,0-9,arabic_harakat
اِتْلَقَّط,2itlaqqat,2itlaqqat,True,10,9,10-19,0-9,arabic_harakat
يِرْجَع,yirja3,yirja3,True,7,6,0-9,0-9,arabic_harakat
يِتْعَالَق,yit3aalaq,yit3aalaq,True,10,9,10-19,0-9,arabic_harakat
تَبَرُّج,tabarruj,tabarruj,True,8,8,0-9,0-9,arabic_harakat
شَرَاشِيب,sharaashiib,sharaashiib,True,9,11,0-9,10-19,arabic_harakat
يكُون,ykuun,ykuun,True,5,5,0-9,0-9,arabic_harakat
أَزْمِة,2azme,2azme,True,7,5,0-9,0-9,arabic_harakat
يقَمِّر,yqammir,yqammir,True,7,7,0-9,0-9,arabic_harakat
زِرَاعِة قَوقَعَة,ziraa3it qawqa3a,zira3a qkoo3a,False,17,16,10-19,10-19,arabic_harakat
يِبْدِع,yibdi3,yibdi3,True,7,6,0-9,0-9,arabic_harakat
يِشْكُر,yishkur,yishkur,True,7,7,0-9,0-9,arabic_harakat
مْعَفْشَك,m3afshak,m3afshak,True,9,8,0-9,0-9,arabic_harakat
ضَرَايِب,daraayib,daraayib,True,8,8,0-9,0-9,arabic_harakat
أَهِّل,2ahhil,2ahhil,True,6,6,0-9,0-9,arabic_harakat
طَسّ,tass,tass,True,4,4,0-9,0-9,arabic_harakat
اِسْتَبْعَد,2istab3ad,2istab3ad,True,11,9,10-19,0-9,arabic_harakat
ضَلَّل,dallal,dallal,True,6,6,0-9,0-9,arabic_harakat
سَلِّة,salle,salle,True,6,5,0-9,0-9,arabic_harakat
اِسْتَكْبِرْهَا ولَو عَجَرَة,2istakbirha walaw 3adjra,2istakbar wuha 3ajale,False,28,24,20-29,20-29,arabic_harakat
الدَّمّ عُمْرُه مَا بِيصِير مَي,2iddamm 3umro maa bisiir mayy,2iddammo 3al mra ysabimmro,False,31,29,30-39,20-29,arabic_harakat
اِكْعَش,2ik3ash,2ik3ash,True,7,7,0-9,0-9,arabic_harakat
يِتْكَسَّر,yitkassar,yitkassar,True,10,9,10-19,0-9,arabic_harakat
شَرَوِي غَرَوِي,sharawi gharawi,sharawi ghari,False,15,15,10-19,10-19,arabic_harakat
اِبِن المَحْظُوظَة,2ibin 2ilma7zuuza,2ibin 2ilma7zuu7a,False,18,17,10-19,10-19,arabic_harakat
عَرَّد,3arrad,3arrad,True,6,6,0-9,0-9,arabic_harakat
اِنْحَطَم,2in7atam,2in7atam,True,9,8,0-9,0-9,arabic_harakat
زَيْتُون صُرِّي,zaytuun surri,zaytuun suri,False,15,13,10-19,10-19,arabic_harakat
يِتْفَشَّش,yitfashshash,yitfashshash,True,10,12,10-19,10-19,arabic_harakat
فقى الدملة,faqa 2iddumale,faqa 2iddamale,False,10,14,10-19,10-19,arabic_harakat
يسَلِّح,ysalli7,ysalli7,True,7,7,0-9,0-9,arabic_harakat
حَقَّق,7aqqaq,7aqqaq,True,6,6,0-9,0-9,arabic_harakat
اُوزِن,2uuzin,2uuzin,True,6,6,0-9,0-9,arabic_harakat
تَرْشِيد,tarshiid,tarshiid,True,8,8,0-9,0-9,arabic_harakat
يِنْحِسِب,yin7isib,yin7isib,True,9,8,0-9,0-9,arabic_harakat
يرَحِّل,yra77il,yra77il,True,7,7,0-9,0-9,arabic_harakat
صُبّ,subb,subb,True,4,4,0-9,0-9,arabic_harakat
مِزْمَار,mizmaar,mizmaar,True,8,7,0-9,0-9,arabic_harakat
نَام على غِمْرُه,naam 3ala ghimro,naam 3ala ghramo,False,16,16,10-19,10-19,arabic_harakat
يِتْعَمَّم,yit3ammim,yit3ammam,False,10,9,10-19,0-9,arabic_harakat
تَغْمِيس,taghmiis,taghmiis,True,8,8,0-9,0-9,arabic_harakat
اِتْسَفْلَت,2itsaflat,2itsaftal,False,11,9,10-19,0-9,arabic_harakat
يِتْبَلْطَن,yitbaltan,yitbaltan,True,11,9,10-19,0-9,arabic_harakat
كَرِيم,kariim,kariim,True,6,6,0-9,0-9,arabic_harakat
حَطّ الحُزُن بَِالجُرُن,7att 2il7uzun biljurun,7att 2il7uzun bijur,False,23,22,20-29,20-29,arabic_harakat
اِتْجَهَّم,2itjahham,2itjahham,True,10,9,10-19,0-9,arabic_harakat
مَهْدُوم,mahduum,mahduum,True,8,7,0-9,0-9,arabic_harakat
مُخُّه بِيُوزِن بَلَد,mukhkho byuuzin balad,mukhkho bibiz danawabiz,False,21,21,20-29,20-29,arabic_harakat
وَشَك,washak,washak,True,5,6,0-9,0-9,arabic_harakat
يجُود,yjuud,yjuud,True,5,5,0-9,0-9,arabic_harakat
كَعَابِيل,ka3aabiil,ka3aabiil,True,9,9,0-9,0-9,arabic_harakat
يِسْتَهْلِك,yistahlik,yistahlik,True,11,9,10-19,0-9,arabic_harakat
اِفْتَرِي,2iftari,2iftari,True,9,7,0-9,0-9,arabic_harakat
يَمَّا,yamma,yamma,True,6,5,0-9,0-9,arabic_harakat
رَكِّز,rakkiz,rakkiz,True,6,6,0-9,0-9,arabic_harakat
اِتْزَوَّج,2itzawwaj,2itzawwaj,True,10,9,10-19,0-9,arabic_harakat
يِفْعَص,yif3as,yif3as,True,7,6,0-9,0-9,arabic_harakat
يِكْسَب من عَرَق جْبينُه,yiksab min 3araq jbiino,yiqsab min 3ajaro biiqna,False,24,23,20-29,20-29,arabic_harakat
العِشْرِة مَابتهون الَا عَابن الحرَام,2il3ishre maa bithuun 2illa 3a2ibin 2il7araam,2il3irshaa min 2ilbi7aar wutil3abhamin,False,37,45,30-39,40-49,arabic_harakat
كَيَان,kayaan,kayaan,True,6,6,0-9,0-9,arabic_harakat
عَجْقَة,3ajqa,3adjqa,False,7,5,0-9,0-9,arabic_harakat
هَنْدَم,handam,handam,True,7,6,0-9,0-9,arabic_harakat
مِفْتَاح العَودِة,miftaa7 2il3oode,miftaa7it 2il3awade,False,17,16,10-19,10-19,arabic_harakat
ضَمِيرُه نَايِم,damiiro naayim,damiiro nami,False,15,14,10-19,10-19,arabic_harakat
اِتْمَسَّح,2itmassa7,2itmassa7,True,10,9,10-19,0-9,arabic_harakat
زَرْزَب,zarzab,zarzab,True,7,6,0-9,0-9,arabic_harakat
رَضَّاعَة,raddaa3a,raddaa3a,True,9,8,0-9,0-9,arabic_harakat
قَيقَس,qeeqaskeekas,qeeqas,False,6,12,0-9,10-19,arabic_harakat
كْعَيكْلِي,tsh3eetshli,k3aykiil,False,10,11,10-19,10-19,arabic_harakat
رِيحَة الإِم بتلم,rii7it 2il2im bitlimm,rii7a 2il2imtib 2il2imm,False,17,21,10-19,20-29,arabic_harakat
غَنِي,ghani,ghani,True,5,5,0-9,0-9,arabic_harakat
اُنْفُذ,2unfuz,2unfuz,True,7,6,0-9,0-9,arabic_harakat
نَاقُوس,naaquus,naaquus,True,7,7,0-9,0-9,arabic_harakat
اِنْقَاد,2inqaad,2inqaad,True,8,7,0-9,0-9,arabic_harakat
حْلَيوَة,7leewa,7leewa,True,8,6,0-9,0-9,arabic_harakat
جِيزَان,jiizaan,jiizaan,True,7,7,0-9,0-9,arabic_harakat
مْشَرْبَك,msharbak,msharbak,True,9,8,0-9,0-9,arabic_harakat
عين قوية,3een qawiyye,3een qooye,False,8,12,0-9,10-19,arabic_harakat
اِزْوِر,2izwir,2izwir,True,7,6,0-9,0-9,arabic_harakat
خَيَّب,khayyab,khayyab,True,6,7,0-9,0-9,arabic_harakat
مُبْدِع,mubdi3,mubdi3,True,7,6,0-9,0-9,arabic_harakat
طَالِع مِن حَيط,taali3 min 7eet,taali3 min 7eet,True,15,15,10-19,10-19,arabic_harakat
اِمْهَق,2imhaqk,2imhaq,False,7,7,0-9,0-9,arabic_harakat
يِهْلَص,yihlas,yihlas,True,7,6,0-9,0-9,arabic_harakat
شَنَاطِي,shanaatiiti,shanaati,False,8,11,0-9,10-19,arabic_harakat
لَاوِد,laawid,laawid,True,6,6,0-9,0-9,arabic_harakat
دَخَّن,dakhkhan,dakhkhan,True,6,8,0-9,0-9,arabic_harakat
مِتْسَلِّط,mitsallit,mitsallit,True,10,9,10-19,0-9,arabic_harakat
يَوم يَوم,yoom yoom,yoom yoom,True,9,9,0-9,0-9,arabic_harakat
مَتْعُوس,mat3uus,mat3uus,True,8,7,0-9,0-9,arabic_harakat
آوَى,2aawa,2aawa,True,4,5,0-9,0-9,arabic_harakat
شَلْبَك,shalbak,shalbak,True,7,7,0-9,0-9,arabic_harakat
دير بَالك,diir baalak,diir baalak,True,9,11,0-9,10-19,arabic_harakat
عَاصِر,3aasir,3aasir,True,6,6,0-9,0-9,arabic_harakat
مَقْذُوع,magdhuu3,maqzuu3,False,8,8,0-9,0-9,arabic_harakat
يِتْكَعْبَش,yitka3bash,yitka3bash,True,11,10,10-19,10-19,arabic_harakat
جْيَاب,jyaab,jyaab,True,6,5,0-9,0-9,arabic_harakat
بَنَّا,banna,banna,True,6,5,0-9,0-9,arabic_harakat
لُقَاح,luqaa7,luqaa7,True,6,6,0-9,0-9,arabic_harakat
طَسْطِس,tastis,tastis,True,7,6,0-9,0-9,arabic_harakat
يِتْوَلَّد,yitwallad,yitwallad,True,10,9,10-19,0-9,arabic_harakat
عِصَابِة,3isaabe,3isaabe,True,8,7,0-9,0-9,arabic_harakat
تْنَقَّص,tnaqqas,tnaqqas,True,8,7,0-9,0-9,arabic_harakat
اِكْتِسِح,2iktisi7,2iktisi7,True,9,8,0-9,0-9,arabic_harakat
تْضَخَّم,tdakhkham,tdakhkham,True,8,9,0-9,0-9,arabic_harakat
سَعد الخَبَايَا,sa3ad 2ilkhabaaya,sa3ad 2ilkhabi,False,15,17,10-19,10-19,arabic_harakat
مَبْطُوح,mabtuu7,mabtuu7,True,8,7,0-9,0-9,arabic_harakat
تْذَكَّر,tzdakkar,tzakkar,False,8,8,0-9,0-9,arabic_harakat
الدِّنْيَا حَيَاة أَو مَوت,2iddinya 7ayaa 2aw moot,2iddinya wu7taamiyye,False,26,23,20-29,20-29,arabic_harakat
يشُرّ,yshurr,yshurr,True,5,6,0-9,0-9,arabic_harakat
شَرَّح,sharra7,sharra7,True,6,7,0-9,0-9,arabic_harakat
مَصَارْوِة,masaarwe,masaarwe,True,10,8,10-19,0-9,arabic_harakat
يْعَايِر,y3aayir,y3aayir,True,8,7,0-9,0-9,arabic_harakat
هِنْد,hind,hind,True,5,4,0-9,0-9,arabic_harakat
خَيخِم,kheekhim,kheekhim,True,6,8,0-9,0-9,arabic_harakat
يِتْشَاهَم,yitshaaham,yitshaaham,True,10,10,10-19,10-19,arabic_harakat
لَسَع,lasa3,lasa3,True,5,5,0-9,0-9,arabic_harakat
يُوقِن,yuuqin,yuuqin,True,6,6,0-9,0-9,arabic_harakat
بِخِل,bikhil,bikhil,True,5,6,0-9,0-9,arabic_harakat
يِتْهَزْهَز,yithazhaz,yithazhaz,True,11,9,10-19,0-9,arabic_harakat
يِتْمَهْمَط,yitmahmat,yitmahmat,True,11,9,10-19,0-9,arabic_harakat
تِكْرَم عينك,tikram 3eenak,tikram 3eenak,True,12,13,10-19,10-19,arabic_harakat
تْقَزَّع,tqkazza3,tqazza3,False,8,8,0-9,0-9,arabic_harakat
سَعَادِين,sa3aadiin,sa3aadiin,True,9,9,0-9,0-9,arabic_harakat
مْقَنَّب,mqkannab,mqkannab,True,8,8,0-9,0-9,arabic_harakat
جِبِّة,djibbe,jibbe,False,6,6,0-9,0-9,arabic_harakat
كثير وكشة,ktiir wakashe,ktiir wushe,False,9,13,0-9,10-19,arabic_harakat
اِنْقِطِف,2inqitif,2inqitif,True,9,8,0-9,0-9,arabic_harakat
هَوَدِة,hawade,hooda,False,7,6,0-9,0-9,arabic_harakat
قَيقِس,qeeqiskeekis,qeeqis,False,6,12,0-9,10-19,arabic_harakat
يطَفْطِف,ytaftif,ytaftif,True,8,7,0-9,0-9,arabic_harakat
بَكْبَكِة,bakbake,bakbake,True,9,7,0-9,0-9,arabic_harakat
يِسْتَوْطِن,yistawtin,yistawtin,True,11,9,10-19,0-9,arabic_harakat
قَشْنَط,qashnat,qashnat,True,7,7,0-9,0-9,arabic_harakat
دِرِع,diri3,diri3,True,5,5,0-9,0-9,arabic_harakat
مْوَاخَذِة,mwaakhaze,mwaakhaze,True,10,9,10-19,0-9,arabic_harakat
تَلّ,tall,tall,True,4,4,0-9,0-9,arabic_harakat
شَهَّد,shahhad,shahhad,True,6,7,0-9,0-9,arabic_harakat
مُذْنِب,muznib,mudnib,False,7,6,0-9,0-9,arabic_harakat
اِتْهَرَّب,2itharrab,2itharrab,True,10,9,10-19,0-9,arabic_harakat
فَقِر دم,faqir damm,faqir dam,False,8,10,0-9,10-19,arabic_harakat
شَرَامِيح,sharaamii7,sharaamii7,True,9,10,0-9,10-19,arabic_harakat
فَصِل,fasil,fasil,True,5,5,0-9,0-9,arabic_harakat
طَطْلي,tatli,tatli,True,6,5,0-9,0-9,arabic_harakat
مِكْوَايِة,mikwaaye,mikwaaye,True,10,8,10-19,0-9,arabic_harakat
يِتْحَاكَى,2it7aaka,yit7aaka,False,10,8,10-19,0-9,arabic_harakat
مَفَاحِم,mafaa7im,mafaa7im,True,8,8,0-9,0-9,arabic_harakat
يدَرْوِخ,ydarwikh,ydarwikh,True,8,8,0-9,0-9,arabic_harakat
مُدَّخَرَات,muddakharaat,muddakharaat,True,11,12,10-19,10-19,arabic_harakat
لَا ترَافق الذليل بتذل مثله ولَا تنزل دَار التهَايم تتهمي,laa traafiq 2iddaliil bitdhill mithlo walaa tinzil daar 2ittahaayim tuthimi,laa traafil 2illizaatiq wumiddal tinha 2imilla bitizi war,False,57,75,50-59,70-79,arabic_harakat
يِمْلَا,yimla,yimla,True,7,5,0-9,0-9,arabic_harakat
يِدْبَق,yidbaq,yidbaq,True,7,6,0-9,0-9,arabic_harakat
مِنْدِمِج,mindimij,mindimij,True,9,8,0-9,0-9,arabic_harakat
مَجْرُوش,majruush,majruush,True,8,8,0-9,0-9,arabic_harakat
هُسّ,huss,huss,True,4,4,0-9,0-9,arabic_harakat
مَوجِة صَوْتِيِّة,mooje sawtiyye,moojit sawtiyye,False,17,14,10-19,10-19,arabic_harakat
إِرْث,2irth,2irs,False,5,5,0-9,0-9,arabic_harakat
تْغَلَّب,tghallab,tghallab,True,8,8,0-9,0-9,arabic_harakat
حَافِظ,7aafiz,7aafiz,True,6,6,0-9,0-9,arabic_harakat
يِكْبَر,yikbar,yikbar,True,7,6,0-9,0-9,arabic_harakat
ضَلّ,dall,dall,True,4,4,0-9,0-9,arabic_harakat
مَحِل,ma7il,ma7il,True,5,5,0-9,0-9,arabic_harakat
تَمْهِيدي,tamhiidi,tamhiidi,True,9,8,0-9,0-9,arabic_harakat
بَالكْرَيك,bil kreek,bilkarkeer,False,10,9,10-19,0-9,arabic_harakat
اِتْعَطَّر,2it3attar,2it3attar,True,10,9,10-19,0-9,arabic_harakat
اِمْكِن,2imkin,2imkin,True,7,6,0-9,0-9,arabic_harakat
صِرْص,sirs,sirs,True,5,4,0-9,0-9,arabic_harakat
حَجِر,7ajir,7ajir,True,5,5,0-9,0-9,arabic_harakat
اِتْدَشْدَش,2iddashdash,2iddashdash,True,11,11,10-19,10-19,arabic_harakat
دِيبَاجِة,diibaaje,diibaaje,True,9,8,0-9,0-9,arabic_harakat
يِسْطَح,yista7,yista7,True,7,6,0-9,0-9,arabic_harakat
لَمْسِة,lamse,lamse,True,7,5,0-9,0-9,arabic_harakat
رَكِّب,rakkib,rakkib,True,6,6,0-9,0-9,arabic_harakat
اِثْبَت,2isbat,2isbat,True,7,6,0-9,0-9,arabic_harakat
شُو جَاب الغُرَاب لإِمُّه,shuu jaab 2ilghuraab lammo,shuu jaab 2ilghurraam labo,False,25,26,20-29,20-29,arabic_harakat
مَشْرَبيِّة,mashrabiyye,mashrabiyye,True,11,11,10-19,10-19,arabic_harakat
حَزَم,7azam,7azam,True,5,5,0-9,0-9,arabic_harakat
صَنِّة,sanne,sanne,True,6,5,0-9,0-9,arabic_harakat
اُنْدُغ,2undugh,2undugh,True,7,7,0-9,0-9,arabic_harakat
عِشِي,3ishi,3ishi,True,5,5,0-9,0-9,arabic_harakat
صُوفِيّ,suufi,suufi,True,7,5,0-9,0-9,arabic_harakat
دَبِّق,dabbiq,dabbiq,True,6,6,0-9,0-9,arabic_harakat
دَبَجَانِة,dabajaane,dabajaane,True,10,9,10-19,0-9,arabic_harakat
ثَوم,toom,toom,True,4,4,0-9,0-9,arabic_harakat
مِتْحَسِّف,mit7assif,mit7assif,True,10,9,10-19,0-9,arabic_harakat
غَرِيق,ghariiq,ghariiq,True,6,7,0-9,0-9,arabic_harakat
يعَشِّق,y3ashshiq,y3ashshiq,True,7,9,0-9,0-9,arabic_harakat
اُطْمُس,2utmus,2utmus,True,7,6,0-9,0-9,arabic_harakat
مْفَشْخَر,mfashkhar,mfashkhar,True,9,9,0-9,0-9,arabic_harakat
كِدّ,kidd,kidd,True,4,4,0-9,0-9,arabic_harakat
اِسم الصليب,2ism 2issaliib,2ism 2ilbees,False,11,14,10-19,10-19,arabic_harakat
يِعْتِدِل,yi3tidil,yi3tidil,True,9,8,0-9,0-9,arabic_harakat
كَذَّب,kazzabkadhdhab,kazzabkadhdhdhab,False,6,14,0-9,10-19,arabic_harakat
اِنْبِكِم,2inbikim,2inbikim,True,9,8,0-9,0-9,arabic_harakat
رِيقَزَانِة,riiqazaane,riiqazaane,True,11,10,10-19,10-19,arabic_harakat
عَشِّش,3ashshish,3ashshish,True,6,9,0-9,0-9,arabic_harakat
اِنْزِوِي,2inziwi,2inziwi,True,9,7,0-9,0-9,arabic_harakat
خَرَّاب,kharraab,kharraab,True,7,8,0-9,0-9,arabic_harakat
حِزِق,7iziq,7iziq,True,5,5,0-9,0-9,arabic_harakat
ينَمِّي,ynammi,ynammi,True,7,6,0-9,0-9,arabic_harakat
أَلَمّ,2alamm,2alamm,True,6,6,0-9,0-9,arabic_harakat
مْشَنْكِح,mshanki7,mshanki7,True,9,8,0-9,0-9,arabic_harakat
نَوَرِي,nawari,nawari,True,7,6,0-9,0-9,arabic_harakat
أَلْطَف,2altaf,2altaf,True,7,6,0-9,0-9,arabic_harakat
تْغَنَّى,tghanna,tghanna,True,8,7,0-9,0-9,arabic_harakat
يِرْمِي,yirmi,yirmi,True,7,5,0-9,0-9,arabic_harakat
تِنِح,tini7,tini7,True,5,5,0-9,0-9,arabic_harakat
مَسْخِر,maskhir,maskhir,True,7,7,0-9,0-9,arabic_harakat
فَقَّر,faqqar,faqqar,True,6,6,0-9,0-9,arabic_harakat
صَيد,seed,seed,True,4,4,0-9,0-9,arabic_harakat
ذَوق,zooq,dooq,False,4,4,0-9,0-9,arabic_harakat
ثَنِّي,tanni,tanni,True,6,5,0-9,0-9,arabic_harakat
شَوِّب,shawwib,shawwib,True,6,7,0-9,0-9,arabic_harakat
لَيل نْهَار,leel nhaar,leel la naar,False,11,10,10-19,10-19,arabic_harakat
