source,target,prediction,exact_match,source_length,target_length,source_length_bucket,target_length_bucket,source_column
يِتْبَكْبَك,yibakbak,yitbakbak,False,11,8,10-19,0-9,levanti_harakat_prediction
وطرَز,watriz,watraz,False,5,6,0-9,0-9,levanti_harakat_prediction
قِطِر,qatar,qattar,False,5,5,0-9,0-9,levanti_harakat_prediction
تْدَارِك,2iddaarak,2iddaarak,True,8,9,0-9,0-9,levanti_harakat_prediction
مْوَاْخَذِة,mwaakhaze,mwaakhaze,True,11,9,10-19,0-9,levanti_harakat_prediction
اِتْتَلَمَّذ,2ittalmaz,2itzallam,False,12,9,10-19,0-9,levanti_harakat_prediction
شَاشِة,shaashe,shaashe,True,6,7,0-9,0-9,levanti_harakat_prediction
أَذْوَاق,2azwaaq,2adwaaq,False,8,7,0-9,0-9,levanti_harakat_prediction
مْهَلْهَل,mhalhal,mhalhal,True,9,7,0-9,0-9,levanti_harakat_prediction
اِتْفَلُوْت,2itfalwat,2itfalwat,True,11,9,10-19,0-9,levanti_harakat_prediction
اِتْشَاطَر,2itshaatar,2itshaatar,True,10,10,10-19,10-19,levanti_harakat_prediction
يِتْفَعَّص,yitfa33as,yitfa33as,True,10,9,10-19,0-9,levanti_harakat_prediction
طَفش,taffish,taffish,True,4,7,0-9,0-9,levanti_harakat_prediction
يِلِحّ,yli77,yli77,True,6,5,0-9,0-9,levanti_harakat_prediction
يِنْحَلِب,yin7ilib,yin7ilib,True,9,8,0-9,0-9,levanti_harakat_prediction
اِفْتَرَس,2iftiris,2iftaras,False,9,8,0-9,0-9,levanti_harakat_prediction
يِتْدَارَى,yiddaara,yiddaara,True,10,8,10-19,0-9,levanti_harakat_prediction
دخْمس,dakhmis,dakhmas,False,5,7,0-9,0-9,levanti_harakat_prediction
نصَاب,nassaab,nasaab,False,5,7,0-9,0-9,levanti_harakat_prediction
مِهْنِة,mihne,mihne,True,7,5,0-9,0-9,levanti_harakat_prediction
دُوْبِل,doobal,doobil,False,7,6,0-9,0-9,levanti_harakat_prediction
اِدْمَع,2idma3,2idma3,True,7,6,0-9,0-9,levanti_harakat_prediction
جَرَافَة,jarraafe,jaraafe,False,8,8,0-9,0-9,levanti_harakat_prediction
تْهَنْدز,thandaz,thandaz,True,8,7,0-9,0-9,levanti_harakat_prediction
مُنْتَج,muntij,muntaj,False,7,6,0-9,0-9,levanti_harakat_prediction
مورْتِش,mwartish,mwartish,True,7,8,0-9,0-9,levanti_harakat_prediction
تْغَمْغَم,tghamgham,tghamgham,True,9,9,0-9,0-9,levanti_harakat_prediction
اِحْفَظ,2i7faz,2i7fiz,False,7,6,0-9,0-9,levanti_harakat_prediction
اِتْكَحَل,2itka77al,2itka77al,True,9,9,0-9,0-9,levanti_harakat_prediction
خِلْقُه ضَيِّق,khulqo diyyiq,khilqo dayyiq,False,14,13,10-19,10-19,levanti_harakat_prediction
مَرِض,mirid,marrid,False,5,5,0-9,0-9,levanti_harakat_prediction
يِتْنَابِز,yitnaabaz,yitnaabaz,True,10,9,10-19,0-9,levanti_harakat_prediction
كَسَل,kasal,kassal,False,5,5,0-9,0-9,levanti_harakat_prediction
عَظم,3azzam,3addim,False,4,6,0-9,0-9,levanti_harakat_prediction
مَهِر,mahir,mahhir,False,5,5,0-9,0-9,levanti_harakat_prediction
اللي بِيصْعب عَلِيْك بِيفَقّْرَك,2illi byis3ab 3aleek byifqirak,2illi byi3asb kurq lafi,False,32,30,30-39,30-39,levanti_harakat_prediction
اِتْحَجَّر,2it7ajjar,2it7ajjar,True,10,9,10-19,0-9,levanti_harakat_prediction
دَوْشَقَة,dooshaqka,dooshaqa,False,9,9,0-9,0-9,levanti_harakat_prediction
دِبْسِيِّة,dibsiyye,dabsiyye,False,10,8,10-19,0-9,levanti_harakat_prediction
سَعِد السْعُود,sa3ad 2is3uud,sa3id 2issa3wad,False,14,13,10-19,10-19,levanti_harakat_prediction
لَوْك,luukg,lawwak,False,5,5,0-9,0-9,levanti_harakat_prediction
رَكِع,raka3,rakki3,False,5,5,0-9,0-9,levanti_harakat_prediction
ثَرْثَرَة,sarsara,sarsara,True,9,7,0-9,0-9,levanti_harakat_prediction
مَحو أُمّيَِّة,ma7u 2ummiyye,ma7u 2umiyye,False,14,13,10-19,10-19,levanti_harakat_prediction
يِتْشَرَّد,yitsharrad,yitsharrad,True,10,10,10-19,10-19,levanti_harakat_prediction
حُطّ الحِزِن بِالجُرُن,7att 2il7uzun bildjurun,7att 2il7uzun biljur,False,22,23,20-29,20-29,levanti_harakat_prediction
صُوْعَان,suu3aan,suu3aan,True,8,7,0-9,0-9,levanti_harakat_prediction
يَنْشُر,ynashshir,yinsharr,False,7,9,0-9,0-9,levanti_harakat_prediction
عَضْعَض,3ad3ad,3ad3id,False,7,6,0-9,0-9,levanti_harakat_prediction
يْصِيْغ,ysiigh,ysiigh,True,7,6,0-9,0-9,levanti_harakat_prediction
دُِبِل,dabbal,dabbil,False,6,6,0-9,0-9,levanti_harakat_prediction
تْدَبَّر,2iddabbar,2iddabbar,True,8,9,0-9,0-9,levanti_harakat_prediction
جَبِّب,djibab,jabbib,False,6,6,0-9,0-9,levanti_harakat_prediction
مَحْسُوم,ma7suummakhsuum,ma7suum,False,8,15,0-9,10-19,levanti_harakat_prediction
اِتْغَطَس,2itghattas,2itghattas,True,9,10,0-9,10-19,levanti_harakat_prediction
اَعْصَى,2i3sa,2i3sa,True,7,5,0-9,0-9,levanti_harakat_prediction
طنْطف,tantaf,tantif,False,5,6,0-9,0-9,levanti_harakat_prediction
فَِضِل,faddil,faddil,True,6,6,0-9,0-9,levanti_harakat_prediction
كَرْكَر,tshartshar,karkir,False,7,10,0-9,10-19,levanti_harakat_prediction
صَمِد,sammad,sammid,False,5,6,0-9,0-9,levanti_harakat_prediction
عَرْجَا,3arja,3arja,True,7,5,0-9,0-9,levanti_harakat_prediction
كَرمش,karmish,karmish,True,5,7,0-9,0-9,levanti_harakat_prediction
تُبْكُم,tbakkam,tbakkam,True,7,7,0-9,0-9,levanti_harakat_prediction
ترَقَّق,traqqaq,traqqaq,True,7,7,0-9,0-9,levanti_harakat_prediction
مِسْتَعْصِي,musta3si,mista3si,False,11,8,10-19,0-9,levanti_harakat_prediction
مْزَيَّف,muzayyaf,mzayyif,False,8,8,0-9,0-9,levanti_harakat_prediction
تْخَرْبِش,tkharbash,tkharbash,True,9,9,0-9,0-9,levanti_harakat_prediction
حَزْمِة,7uzme,7azme,False,7,5,0-9,0-9,levanti_harakat_prediction
هَات,haat,haat,True,4,4,0-9,0-9,levanti_harakat_prediction
لَيْستُه,leesta,leesto,False,8,6,0-9,0-9,levanti_harakat_prediction
شَوْب,shawwib,shoob,False,5,7,0-9,0-9,levanti_harakat_prediction
يْهَجِّج,yhadjdjidj,yhadjdjidj,True,8,10,0-9,10-19,levanti_harakat_prediction
يلَفِّع,ylaffi3,ylaffi3,True,7,7,0-9,0-9,levanti_harakat_prediction
فتّ,fatt,fitt,False,3,4,0-9,0-9,levanti_harakat_prediction
رُهْبَانِي,rahbaani,ruhbaani,False,10,8,10-19,0-9,levanti_harakat_prediction
تَنُّورَة,tannuura,tannuura,True,9,8,0-9,0-9,levanti_harakat_prediction
سَخْمَط,sakhmat,sakhmit,False,7,7,0-9,0-9,levanti_harakat_prediction
افْلَج,2iflij,2iflij,True,6,6,0-9,0-9,levanti_harakat_prediction
يُضْبُط,yzabbit,yidbut,False,7,7,0-9,0-9,levanti_harakat_prediction
رَئِيس,ra2iis,ra2iis,True,6,6,0-9,0-9,levanti_harakat_prediction
ثَنى,tana,thanna,False,4,4,0-9,0-9,levanti_harakat_prediction
اِشْتَاق,2ishtaaq,2ishtaaq,True,8,8,0-9,0-9,levanti_harakat_prediction
مْهَرْبَج,mharbij,mharbaj,False,9,7,0-9,0-9,levanti_harakat_prediction
حَلُوْش,7alwish,7alwish,True,7,7,0-9,0-9,levanti_harakat_prediction
يِنِفهِم,yinfihim,yinfihim,True,8,8,0-9,0-9,levanti_harakat_prediction
سَمَاوِي,simmaawi,samaawi,False,8,8,0-9,0-9,levanti_harakat_prediction
سِتِت,sattat,sattit,False,5,6,0-9,0-9,levanti_harakat_prediction
لَحِم كْتَافِي مِن خَيْرَك,la7m ktaafi min kheerak,la7amak taaktiin fiirkhi,False,26,23,20-29,20-29,levanti_harakat_prediction
مُرْهِق,murhaq,murhaq,True,7,6,0-9,0-9,levanti_harakat_prediction
تَوَغَُّل,tawaghghul,twaghghal,False,9,10,0-9,10-19,levanti_harakat_prediction
مَمَاسِي,2immaasi,mamaasi,False,8,8,0-9,0-9,levanti_harakat_prediction
كَنْكُوْزِة,kankuuze,kankuuze,True,11,8,10-19,0-9,levanti_harakat_prediction
لَخِص,lakhkhas,lakhkhis,False,5,8,0-9,0-9,levanti_harakat_prediction
اسْتَنْقَص,2istanqis,2istanqas,False,10,9,10-19,0-9,levanti_harakat_prediction
خشُم,khashim,khashshim,False,4,7,0-9,0-9,levanti_harakat_prediction
يِغْشَم,yghashshim,yghashshim,True,7,10,0-9,10-19,levanti_harakat_prediction
كَنَاكِيز,kanaakiiz,kanaakiiz,True,9,9,0-9,0-9,levanti_harakat_prediction
مَغْرُوْم,maghruum,maghruum,True,9,8,0-9,0-9,levanti_harakat_prediction
يْغَالِي,yghaali,yghaali,True,8,7,0-9,0-9,levanti_harakat_prediction
قَلْقَان,qalaqaan,qalqaan,False,8,8,0-9,0-9,levanti_harakat_prediction
رَيْحَان,rii7aan,rii7aan,True,8,7,0-9,0-9,levanti_harakat_prediction
مْعَيَّن,mu3ayyan,m3ayyin,False,8,8,0-9,0-9,levanti_harakat_prediction
قَصِيْرَة,qassiire,qasiira,False,9,8,0-9,0-9,levanti_harakat_prediction
قبِح,qubu7,qabbi7,False,4,5,0-9,0-9,levanti_harakat_prediction
بِنَايِة,bannaaye,binaaye,False,8,8,0-9,0-9,levanti_harakat_prediction
اُرْقُص,2urqus,2irqus,False,7,6,0-9,0-9,levanti_harakat_prediction
إِعْوَج,2i3wadj,2i3waj,False,7,7,0-9,0-9,levanti_harakat_prediction
أَدْرُك,2adrak,2adrak,True,7,6,0-9,0-9,levanti_harakat_prediction
خَافِق,khaafa2,khaafiq,False,6,7,0-9,0-9,levanti_harakat_prediction
شَوَابَك,shawaabik,shawaabik,True,8,9,0-9,0-9,levanti_harakat_prediction
خَرْدَق,khardaq,khardiq,False,7,7,0-9,0-9,levanti_harakat_prediction
يِطِئ,yati2,yti2,False,5,5,0-9,0-9,levanti_harakat_prediction
حَيْح,7ayyi7,7ayyi7,True,5,6,0-9,0-9,levanti_harakat_prediction
تِسَطِّر,tsattar,tsattar,True,8,7,0-9,0-9,levanti_harakat_prediction
صَاحِب,saa7ib,saa7ib,True,6,6,0-9,0-9,levanti_harakat_prediction
اِحْتَجّ,2i7tajj,2i7taj,False,8,7,0-9,0-9,levanti_harakat_prediction
كَشَف,kashaf,kashshaf,False,5,6,0-9,0-9,levanti_harakat_prediction
قِيل,qayyil,qiil,False,4,6,0-9,0-9,levanti_harakat_prediction
يِبْتِسِم,yibtisim,yibtisim,True,9,8,0-9,0-9,levanti_harakat_prediction
سَاخِي,saakhi,saakhi,True,6,6,0-9,0-9,levanti_harakat_prediction
غَالَى,ghaala,ghaala,True,6,6,0-9,0-9,levanti_harakat_prediction
تَمْشِيط,tamshiit,tamshiit,True,8,8,0-9,0-9,levanti_harakat_prediction
جَرّ إِجْرُه,jarr 2ijro,jarr 2ijro,True,12,10,10-19,10-19,levanti_harakat_prediction
حَرْقَان,7araqaan,7arqaan,False,8,8,0-9,0-9,levanti_harakat_prediction
بَاذِنْجَانِة,baatinjaane,baadjinaane,False,13,11,10-19,10-19,levanti_harakat_prediction
يِتْنَقَّش,yitnaqqash,yitnaqqash,True,10,10,10-19,10-19,levanti_harakat_prediction
سَبَق,sabbaq,sabbiq,False,5,6,0-9,0-9,levanti_harakat_prediction
مْحَاوَلِة,mu7aawale,m7aawale,False,10,9,10-19,0-9,levanti_harakat_prediction
يِنْهَض,yinhad,yinhadd,False,7,6,0-9,0-9,levanti_harakat_prediction
بِرَازِق,baraaziq,biraaziq,False,8,8,0-9,0-9,levanti_harakat_prediction
اِتْدَهْدَك,2iddahdak,2iddahdak,True,11,9,10-19,0-9,levanti_harakat_prediction
نُجُوم,nujuum,nujuum,True,6,6,0-9,0-9,levanti_harakat_prediction
يِغْلَى,yighla,yighla,True,7,6,0-9,0-9,levanti_harakat_prediction
يَدَّيْن,ydayyin,ydayyin,True,8,7,0-9,0-9,levanti_harakat_prediction
هَانت,haanat,haanit,False,5,6,0-9,0-9,levanti_harakat_prediction
يِكْحَش,yik7ash,yka77ish,False,7,7,0-9,0-9,levanti_harakat_prediction
مِسْتَكْسِل,mistaksil,mistaksil,True,11,9,10-19,0-9,levanti_harakat_prediction
طَايِل,taayil,taayil,True,6,6,0-9,0-9,levanti_harakat_prediction
كَعُوش,ka3wish,ka3wish,True,6,7,0-9,0-9,levanti_harakat_prediction
مْرَنْدَح,2imranda7,mrandi7,False,9,9,0-9,0-9,levanti_harakat_prediction
فَشَق,fashaq,fashshiq,False,5,6,0-9,0-9,levanti_harakat_prediction
يِسْتِتِب,yistatibb,yistitib,False,9,9,0-9,0-9,levanti_harakat_prediction
زَوْج,zawwij,zawwaj,False,5,6,0-9,0-9,levanti_harakat_prediction
تَرَابِيس,taraabiis,taraabiis,True,9,9,0-9,0-9,levanti_harakat_prediction
در,darr,darr,True,2,4,0-9,0-9,levanti_harakat_prediction
عَِيْنُه فَارْغِة,3eeno faargha,3eeno faarghe,False,17,13,10-19,10-19,levanti_harakat_prediction
بَاب الوَفَق,baab wifiq,baab 2ilwafaq,False,12,10,10-19,10-19,levanti_harakat_prediction
جَرْسِة,jirsa,jarse,False,7,5,0-9,0-9,levanti_harakat_prediction
عِمْرَان,3amraan,3imraan,False,8,7,0-9,0-9,levanti_harakat_prediction
يْكَرِّر,ykarrir,ykarrir,True,8,7,0-9,0-9,levanti_harakat_prediction
نَوْع,nawwi3,nawwi3,True,5,6,0-9,0-9,levanti_harakat_prediction
هِيَافِة,hayaafe,hiyaafe,False,8,7,0-9,0-9,levanti_harakat_prediction
طَرش,tarsh,tarash,False,4,5,0-9,0-9,levanti_harakat_prediction
اُنْفُذ بْجِلْدَك,2unfud bijildak,2infiz bilduk,False,17,15,10-19,10-19,levanti_harakat_prediction
بِلُغِة,balgha,bulughghe,False,7,6,0-9,0-9,levanti_harakat_prediction
يْعَرْقِل,y3arqil,y3arqil,True,9,7,0-9,0-9,levanti_harakat_prediction
اِخْتَتَم,2ikhtatam,2ikhtitim,False,9,9,0-9,0-9,levanti_harakat_prediction
اِسْتَعْمَر,2ista3mir,2ista3mar,False,11,9,10-19,0-9,levanti_harakat_prediction
كسُوس,ksuus,ksuus,True,5,5,0-9,0-9,levanti_harakat_prediction
يِحِفّ,y7iff,y7iff,True,6,5,0-9,0-9,levanti_harakat_prediction
اتْنَاسِب,2itnaasab,2itnaasab,True,9,9,0-9,0-9,levanti_harakat_prediction
اِنْرَفَع,2inrafa3,2inrifi3,False,9,8,0-9,0-9,levanti_harakat_prediction
بَطْرَن,batrin,batran,False,7,6,0-9,0-9,levanti_harakat_prediction
وَعِّ,wi33,wa33,False,5,4,0-9,0-9,levanti_harakat_prediction
اِتْطَمْطَم,2ittamtam,2ittamtam,True,11,9,10-19,0-9,levanti_harakat_prediction
اِتْبَهْدَل,2itbahdal,2itbahdal,True,11,9,10-19,0-9,levanti_harakat_prediction
يِنْدقِم,yindaqim,yindiqim,False,8,8,0-9,0-9,levanti_harakat_prediction
يْغِزّ,yghuzz,yghizz,False,6,6,0-9,0-9,levanti_harakat_prediction
عِكِر,3akkar,3akkir,False,5,6,0-9,0-9,levanti_harakat_prediction
تَلْفن,talfin,tlaffan,False,6,6,0-9,0-9,levanti_harakat_prediction
اِدْهَش,2idhish,2idhash,False,7,7,0-9,0-9,levanti_harakat_prediction
مَازِع,maazi3,maazi3,True,6,6,0-9,0-9,levanti_harakat_prediction
يِحْرِث,yu7ruth,y7arrith,False,7,7,0-9,0-9,levanti_harakat_prediction
جَعط,dja33it,ja33it,False,4,7,0-9,0-9,levanti_harakat_prediction
يِنْغَمِر,yinghimir,yinghimir,True,9,9,0-9,0-9,levanti_harakat_prediction
مُسَايَرَة,msaayara,musaayara,False,10,8,10-19,0-9,levanti_harakat_prediction
فَضِيحَة بِجْلَاجِل,fdii7a bjalaajil,fadii7it balje,False,19,16,10-19,10-19,levanti_harakat_prediction
مْقَنْعِر,mqan3ar,mqkan3ir,False,9,7,0-9,0-9,levanti_harakat_prediction
تشَعَّب,tsha33ab,tsha33ab,True,7,8,0-9,0-9,levanti_harakat_prediction
يِمْسَخ,ymassikh,yimsakh,False,7,8,0-9,0-9,levanti_harakat_prediction
مَادِّة,maadde,maadde,True,7,6,0-9,0-9,levanti_harakat_prediction
يِتْكَبَّر,yitkabbar,yitkabbar,True,10,9,10-19,0-9,levanti_harakat_prediction
اِنْفَقَس,2inifqis,2infiqis,False,9,8,0-9,0-9,levanti_harakat_prediction
هُبُوْط اِضْطِرَارِي,hubuut 2ittiraari,tabuut 2iraatiiro,False,20,17,20-29,10-19,levanti_harakat_prediction
يِسْتَهْبِل,yistahbil,yistahbil,True,11,9,10-19,0-9,levanti_harakat_prediction
قَبْعَة,qub3a,qab3a,False,7,5,0-9,0-9,levanti_harakat_prediction
طَرَابِيش,taraabiish,taraabiish,True,9,10,0-9,10-19,levanti_harakat_prediction
ضِلِع إِعْوَج,dili3 2i3waj,dili3 2i3waj,True,13,12,10-19,10-19,levanti_harakat_prediction
يْضِيْف,ydiif,ydayyif,False,7,5,0-9,0-9,levanti_harakat_prediction
اِنْذَبَح,2indaba7,2indibi7,False,9,8,0-9,0-9,levanti_harakat_prediction
اِنْخَبَل,2inkhabal,2inkhibil,False,9,9,0-9,0-9,levanti_harakat_prediction
خِضر,khudur,khaddar,False,4,6,0-9,0-9,levanti_harakat_prediction
اِمْدَح,2imda7,2imda7,True,7,6,0-9,0-9,levanti_harakat_prediction
مْقَرِّن,mqarrin,mqarrin,True,8,7,0-9,0-9,levanti_harakat_prediction
اِتْكَعْبْش,2itka3bash,2itka3bash,True,11,10,10-19,10-19,levanti_harakat_prediction
قُمْصَان,qumsaan,qumsaan,True,8,7,0-9,0-9,levanti_harakat_prediction
طَايِر,taayir,taayir,True,6,6,0-9,0-9,levanti_harakat_prediction
يِخْرمِش,ykharmish,ykharmish,True,8,9,0-9,0-9,levanti_harakat_prediction
كَادِر,kaadir,kaadir,True,6,6,0-9,0-9,levanti_harakat_prediction
يِنْدُّه,yindah,ynaddih,False,8,6,0-9,0-9,levanti_harakat_prediction
طغَى,tagha,tagha,True,4,5,0-9,0-9,levanti_harakat_prediction
اِتْرَاقِب,2itraaqab,2itraaqab,True,10,9,10-19,0-9,levanti_harakat_prediction
ابْجُرّ,2ibdjar,2ubjur,False,7,7,0-9,0-9,levanti_harakat_prediction
خِبْرَة,khibra,khibra,True,7,6,0-9,0-9,levanti_harakat_prediction
خَلنْج,khalanj,khalnij,False,6,7,0-9,0-9,levanti_harakat_prediction
مِشقلِب,mshaqlab,mshaqklib,False,7,8,0-9,0-9,levanti_harakat_prediction
اِسْتَمَرّ,2istimirr,2istamirr,False,10,9,10-19,0-9,levanti_harakat_prediction
يِلْتَغ,yiltagh,yiltagh,True,7,7,0-9,0-9,levanti_harakat_prediction
تَصوِيت,taswiit,taswiit,True,7,7,0-9,0-9,levanti_harakat_prediction
رَمِد,rammid,rammid,True,5,6,0-9,0-9,levanti_harakat_prediction
شَكّ,shukk,shakk,False,4,5,0-9,0-9,levanti_harakat_prediction
اِشْتَمّ,2ishtim,2ishtim,True,8,7,0-9,0-9,levanti_harakat_prediction
اِقْتَرَح,2iqtiri7,2iqtara7,False,9,8,0-9,0-9,levanti_harakat_prediction
سَوَّاق,sawwaaq,sawwaaq,True,7,7,0-9,0-9,levanti_harakat_prediction
يِمْهَد,ymahhid,yimhad,False,7,7,0-9,0-9,levanti_harakat_prediction
بَحِز,ba7az,ba77iz,False,5,5,0-9,0-9,levanti_harakat_prediction
نَام مَا قَام,naam maa qaam,naam maaqam,False,13,13,10-19,10-19,levanti_harakat_prediction
وَِشَّى,washa,washsha,False,7,5,0-9,0-9,levanti_harakat_prediction
نَمَّة,namme,namme,True,6,5,0-9,0-9,levanti_harakat_prediction
دسْك,disk,dask,False,4,4,0-9,0-9,levanti_harakat_prediction
مَقَابِيل,mqaabiil,maqaabiil,False,9,8,0-9,0-9,levanti_harakat_prediction
أَشْدِّف,2ashdaf,2ashdaf,True,8,7,0-9,0-9,levanti_harakat_prediction
اِنْجَنّ واِنْحَنّ,2injann win7ann,2injanna wuna7in,False,18,15,10-19,10-19,levanti_harakat_prediction
يِتْوَرَّط,yitwarrat,yitwarrat,True,10,9,10-19,0-9,levanti_harakat_prediction
قَلَايِد,qkalaayid,qalaayid,False,8,9,0-9,0-9,levanti_harakat_prediction
هَامِط,haamit,haamit,True,6,6,0-9,0-9,levanti_harakat_prediction
يِتْهَجَّم,yithajjam,yithajjam,True,10,9,10-19,0-9,levanti_harakat_prediction
قَضِيِّة,qadiyye,qaddiyye,False,8,7,0-9,0-9,levanti_harakat_prediction
بَلَدِيَّات,baladiyyaat,baladiyyaat,True,11,11,10-19,10-19,levanti_harakat_prediction
أَعْطَى,2a3ta,2a3ta,True,7,5,0-9,0-9,levanti_harakat_prediction
هَضِم,hadam,haddam,False,5,5,0-9,0-9,levanti_harakat_prediction
تِرْحَم,tra77am,tra77am,True,7,7,0-9,0-9,levanti_harakat_prediction
يِتْزَهْرَم,yitzahram,yitzahram,True,11,9,10-19,0-9,levanti_harakat_prediction
جِبَال,jibaal,jbaal,False,6,6,0-9,0-9,levanti_harakat_prediction
قَرَامِيع,garaamii3,qaraamii3,False,9,9,0-9,0-9,levanti_harakat_prediction
رَابِى,raaba,raaba,True,6,5,0-9,0-9,levanti_harakat_prediction
يطَرْقِع,ytarqi3,ytarqi3,True,8,7,0-9,0-9,levanti_harakat_prediction
عَصَبِي,3asabi,3asabi,True,7,6,0-9,0-9,levanti_harakat_prediction
هَوْشِة,hooshe,hooshe,True,7,6,0-9,0-9,levanti_harakat_prediction
سَابِق,saabaq,saabiq,False,6,6,0-9,0-9,levanti_harakat_prediction
مَخْنُوْق,makhnuuq,makhnuuq,True,9,8,0-9,0-9,levanti_harakat_prediction
مْلُوْل,maluul,mluul,False,7,6,0-9,0-9,levanti_harakat_prediction
آنِس,2aanas,2aanis,False,4,6,0-9,0-9,levanti_harakat_prediction
نَسخ,nasakh,nassikh,False,4,6,0-9,0-9,levanti_harakat_prediction
مْجَارِي,majaari,mjaari,False,8,7,0-9,0-9,levanti_harakat_prediction
يِتْسَلْبَط,yitsalbat,yitsalbat,True,11,9,10-19,0-9,levanti_harakat_prediction
اتْنَبَّأ,2itnabba2,2itnabba2,True,9,9,0-9,0-9,levanti_harakat_prediction
الطَّخّ,2iltakh,2iltakh,True,7,7,0-9,0-9,levanti_harakat_prediction
مْدود الطَّاوْلَة,midwad 2ittaawle,midd 2ilwatta,False,17,16,10-19,10-19,levanti_harakat_prediction
يَمْغَج,yimghadj,yimghadj,True,7,8,0-9,0-9,levanti_harakat_prediction
أَمن,2ammin,2ammin,True,4,6,0-9,0-9,levanti_harakat_prediction
خُوْر,khawwar,khawwir,False,5,7,0-9,0-9,levanti_harakat_prediction
اِشْرَح,2ishra7,2ishra7,True,7,7,0-9,0-9,levanti_harakat_prediction
دِغِش,daghghish,daghghash,False,5,9,0-9,0-9,levanti_harakat_prediction
تَسَاقَط,tsaaqat,tsaaqat,True,8,7,0-9,0-9,levanti_harakat_prediction
تمْتُق,tmittiqk2,tmattaqk2,False,6,9,0-9,0-9,levanti_harakat_prediction
اِتْلَبَّك,2itlabbak,2itlabbak,True,10,9,10-19,0-9,levanti_harakat_prediction
يخرطِش,ykhartish,yikhtarish,False,6,9,0-9,0-9,levanti_harakat_prediction
اتْشَرَّط,2itsharrat,2itsharrat,True,9,10,0-9,10-19,levanti_harakat_prediction
حَمس,7ammis,7ammis,True,4,6,0-9,0-9,levanti_harakat_prediction
لُوْق,lawaq,lawwiq,False,5,5,0-9,0-9,levanti_harakat_prediction
اِزْهَد,2izhad,2izhad,True,7,6,0-9,0-9,levanti_harakat_prediction
اِتْفَلَّل,2itfallal,2itfallal,True,10,9,10-19,0-9,levanti_harakat_prediction
اِتْعَمَّد,2it3ammad,2it3ammad,True,10,9,10-19,0-9,levanti_harakat_prediction
نَقَى,naqqa,naqa,False,5,5,0-9,0-9,levanti_harakat_prediction
تكْرَِن,takran,tkarran,False,7,6,0-9,0-9,levanti_harakat_prediction
مَوَّن,mawwin,mawwin,True,6,6,0-9,0-9,levanti_harakat_prediction
